County,Election Date,Election Name,Election ID,Poll Place Name,Poll Place ID
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-JOY LUTHERAN CHURCH-PARISH HALL,90924
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-KEMPNER H. S.-MAIN BUILDING,90925
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-COLUMBUS HALL-MEETING ROOM,90927
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-KROGER RIVERSTONE-COMMUNITY ROOM,90929
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-MISSOURI CITY PARKS AND REC.-FOYER,90945
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-MUSEUM OF NATURAL SCIENCE-SNACK BAR,90946
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-LEXINGTON CREEK ELEM.-GYMNASIUM,90932
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-LOST CREEK CONFERENCE CENTER-MAIN ROOM,90935
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-PINNACLE SENIOR CENTER-MULTI-PURPOSE AREA/ROOM,90949
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-MISSOURI CITY BAPTIST CHURCH-MULTIPURPOSE BUILDING,90942
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-RIDGE POINT H. S.-MAIN BUILDING,90955
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-RIVER PARK RECREATION CTR.-REC CENTER,90958
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-ROSENBERG ANNEX BUILDING-MEETING ROOM,90960
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-SARTARTIA MIDDLE SCHOOL-FRONT AREA,90967
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-SUGAR LAKES CLUBHOUSE-CLUBHOUSE,90972
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-SUGAR LAND BRANCH LIBRARY-MEETING ROOM,90973
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-THOMPSONS CITY HALL-COMMUNITY CENTER,90979
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-TOMPKINS H. S.-MAIN BUILDING,90981
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-TOWNEWEST TOWNE HALL-MAIN BUILDING,90986
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-TRAVIS ELEM.-SCHOOL HALLWAY,90987
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-UNIVERSITY BRANCH LIBRARY-MEETING ROOM 2,90988
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,EV-BEASLEY CITY HALL-CITY HALL BACK BOARDROOM,90997
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,EV-BOWIE MIDDLE-WEST ENTRANCE HALL,90998
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,EV-CINCO RANCH BRANCH LIBRARY-MULTIPURPOSE ROOM,91000
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,EV-HIGHTOWER H. S.-FOYER,91006
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,EV-MEADOWS PLACE CITY HALL-COUNCIL CHAMBERS OR LOBBY,91026
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,EV-MISSOURI CITY VISITORS CENTER-COMMUNITY CENTER AUDITORIUM,91027
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,EV-ROSENBERG ANNEX BUILDING-MEETING ROOM,91037
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,EV-SIENNA ANNEX-COMMUNITY ROOM,91042
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,EV-STAFFORD CITY HALL-LARGE CONFERENCE ROOM,91043
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,EV-SUGAR LAND BRANCH LIBRARY-SMALL CONFERENCE ROOM,91045
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-RICHMOND WATER MNT. FACILITY-1ST ROOM TO THE RIGHT,90954
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,EV-REESE TECHNICAL CENTER-MAIN BUILDING,91033
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-RIDGEGATE COMMUNITY ASS'N-MAIN BUILDING,90956
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-SEVEN LAKES H. S.-MAIN BUILDING,90968
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-SUGAR LAND CHURCH OF GOD-FELLOWSHIP HALL,90974
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-RIDGEMONT EARLY CHILDHOOD CTR-EXTENDED DAY ROOM,90957
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,EV-CHASEWOOD CLUBHOUSE-LEVEL 1 (CLUBHOUSE FACILITY),90999
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-SIENNA ANNEX-COMMUNITY ROOM,90969
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-STAFFORD CITY HALL-LARGE CONFERENCE ROOM,90970
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,EV-ROAD AND BRIDGE (NEEDVILLE)-MEETING ROOM,91036
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,EV-SUGAR LAND CITY HALL-BRAZOS ROOM,91046
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-SUGAR LAND CITY HALL-BRAZOS ROOM,90975
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-TAMARRON CLUBHOUSE-CLUBHOUSE,90976
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,EV-TOMPKINS H. S.-MAIN BUILDING,91049
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,EV-CLAYTON OAKS ASSISTED LIVING-ACTIVITY ROOM,91001
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,EV-JACKS CONFERENCE CENTER-MAIN ROOM,91008
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,EV-FOUR CORNERS COMMUNITY CENTER-MAIN BLDG,91004
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,EV-IRENE STERN COMMUNITY CENTER-COMMUNITY CENTER,91007
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,EV-KROGER RIVERSTONE-COMMUNITY ROOM,91022
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,EV-LOST CREEK CONFERENCE CENTER-MEETING ROOM,91024
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,EV-QUAIL VALLEY FUND OFFICE-BOARD ROOM,91032
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,EV-SARTARTIA MIDDLE SCHOOL-MAIN BUILDING,91040
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-PIONEER CONFERENCE CENTER-MAIN ROOM,94323
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ED-SEVEN MEADOWS CLUBHOUSE-MAIN ROOM,94561
FORT BEND,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,EV-PIONEER CONFERENCE CENTER-MAIN BUILDING,94322
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,FOUNTAIN OF LIFE CENTER-14083 SOUTH MAIN STREET,97195
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,THE MET CHURCH STUDENT MINISTRY-12903 JONES ROAD,97199
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,WEST UNIVERSITY SCOUT HOUSE-6108 EDLOE STREET,91700
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,FONWOOD ELEMENTARY SCHOOL-9709 MESA DRIVE,91701
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,SOUTH EARLY COLLEGE HIGH SCHOOL-1930 AIRPORT BOULEVARD,94753
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,CCISD LEARNER SUPPORT CENTER-2903 FALCON PASS,94768
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,NORTH BELT ELEMENTARY SCHOOL-8105 EAST NORTH BELT,97260
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HUMBLE CITY HALL-114 WEST HIGGINS STREET,94810
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,FIRST CONGREGATIONAL CHURCH-10840 BEINHORN ROAD,94023
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HAMILTON MIDDLE SCHOOL-12330 KLUGE ROAD,92426
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HC PUBLIC LIBRARY KINGWOOD BRANCH-4400 BENS VIEW LANE,92432
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,KUEHNLE ELEMENTARY SCHOOL-5510 WINDING RIDGE DRIVE,92438
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,NITSCH ELEMENTARY SCHOOL-4702 W MT HOUSTON ROAD,92442
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,NELDA SULLIVAN MIDDLE SCHOOL-1112 QUEENS ROAD,96483
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HOSANNA LUTHERAN CHURCH-16526 ELLA BOULEVARD,94752
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,GREGORY LINCOLN EDUCATION CENTER-1101 TAFT STREET,94771
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HAMPTON INN &AMP; SUITES-KATY-22055 KATY FREEWAY,96486
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,CROCKETT ELEMENTARY SCHOOL-2112 CROCKETT STREET,91603
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,TRINITY LUTHERAN CHURCH DOWNTOWN-800 HOUSTON AVENUE,91606
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HIRSCH ELEMENTARY SCHOOL-2633 TRAILING VINE ROAD,91610
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,EASTWOOD PARK COMMUNITY CENTER-5020 HARRISBURG BOULEVARD,91612
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,SAINT ANDREWS PRESBYTERIAN CHURCH-5308 BUFFALO SPEEDWAY,91615
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,SHEARN ELEMENTARY SCHOOL-9802 STELLA LINK ROAD,91616
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,MCDOUGLE ELEMENTARY SCHOOL-10410 KANSACK LANE,92451
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,EILAND ELEMENTARY SCHOOL-6700 NORTH KLEIN CIRCLE DRIVE,92591
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,FIRST CHRISTIAN CHURCH-22101 MORTON RANCH ROAD,92505
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,LONDONDERRY CLUBHOUSE-8331 LONDON WAY DRIVE,92597
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,SAINT JOHN LUTHERAN CHURCH-15235 SPRING CYPRESS ROAD,92609
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,JUDSON ROBINSON JUNIOR ELEMENTARY SCHOOL-12425 WOODFOREST BOULEVARD,91671
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,OSBORNE ELEMENTARY SCHOOL-800 RINGOLD STREET,91692
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,GALLEGOS ELEMENTARY SCHOOL-7415 HARRISBURG BOULEVARD,91658
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,SAINT PHILIP NERI CATHOLIC CHURCH-10960 MARTIN LUTHER KING BOULEVARD,91886
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,GODWIN PARK COMMUNITY CENTER-5101 RUTHERGLENN DRIVE,91941
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,THOMPSON ELEMENTARY SCHOOL-6121 TIERWESTER STREET,92329
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HASSLER ELEMENTARY SCHOOL-9325 LOCHLEA RIDGE DRIVE,92408
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,GREEN VALLEY ELEMENTARY SCHOOL-13350 WOODFOREST BOULEVARD,92424
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,POE ELEMENTARY SCHOOL-5100 HAZARD STREET,92480
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,REES ELEMENTARY SCHOOL-16305 KENSLEY DRIVE,92501
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,WINDFERN FOREST UTILITY BUILDING-14410 MAUNA LOA LANE,92545
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,RONNIE TRUITT MIDDLE SCHOOL-6600 ADDICKS SATSUMA ROAD,92546
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,KOREAN CHRISTIAN CHURCH OF HOUSTON-10410 CLAY ROAD,92611
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,SPRING BRANCH MIDDLE SCHOOL-1000 PINEY POINT ROAD,91736
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,ARMANDINA FARIAS EARLY CHILDHOOD CENTER-515 RITTENHOUSE STREET,91760
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HOLIDAY INN HOUSTON NRG MED CENTER AREA-8111 KIRBY DRIVE,91768
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,JEAN HINES CALDWELL ELEMENTARY SCHOOL-5515 WEST OREM DRIVE,91781
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,PONDEROSA ELEMENTARY SCHOOL-17202 BUTTE CREEK ROAD,91799
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,BRILL ELEMENTARY SCHOOL-9102 HERTS ROAD,91937
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,FOREST BEND CIVIC BUILDING-4300 LAURA LEIGH LANE,91938
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,BRIARMEADOW CLUBHOUSE-3203 FRESHMEADOWS DRIVE,91944
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,PLATOU COMMUNITY CENTER-11655 CHIMNEY ROCK ROAD,92333
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,LITTLE YORK VOLUNTEER FIRE STATION 81-10410 AIRLINE DRIVE,92361
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,PEP MUELLER COUNTY PARK CLUBHOUSE-14750 HENRY ROAD,92363
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HOBBY ELEMENTARY SCHOOL-4021 WOODMONT DRIVE,91740
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,CHURCH OF CHRIST ON BAMMEL ROAD-2700 CYPRESS CREEK PARKWAY,91801
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,CLARK PARK COMMUNITY CENTER-9718 CLARK ROAD,91755
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,BERRY ELEMENTARY SCHOOL-2310 BERRY ROAD,91758
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,KRAHN ELEMENTARY SCHOOL-9502 EDAY DRIVE,91782
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,RED ELEMENTARY SCHOOL-4520 TONAWANDA DRIVE,91868
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,RAMONA BANG ELEMENTARY SCHOOL-8900 RIO GRANDE DRIVE,91888
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,ROYALWOOD ELEMENTARY SCHOOL-7715 ROYALWOOD DRIVE,91932
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,MILDRED RICKARD LANDIS ELEMENTARY SCHOOL-10255 SPICE LANE,91698
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,COMFORT INN AND SUITES-7209 GARTH ROAD,91749
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,FRAZIER ELEMENTARY SCHOOL CFISD-8300 LITTLE RIVER ROAD,91890
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,LANSDALE PARK COMMUNITY CENTER-8201 ROOS ROAD,91980
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,JOWELL ELEMENTARY SCHOOL-6355 GREENHOUSE ROAD,92538
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,CLEVELAND RIPLEY NEIGHBORHOOD CENTER-720 FAIRMONT PARKWAY,92640
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,LIESTMAN ELEMENTARY SCHOOL-7610 SYNOTT ROAD,92659
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HEFLIN ELEMENTARY SCHOOL-3303 SYNOTT ROAD,92666
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HCC WEST LOOP SOUTH-5601 WEST LOOP SOUTH,92719
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,CITY JERSEY VILLAGE MUNICIPAL GOVERNMENT CENTER-16327 LAKEVIEW DRIVE,92720
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,SPJST LODGE NUM 88-1435 BEALL STREET,92748
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,LONE STAR COLLEGE CREEKSIDE-8747 WEST NEW HARMONY TRAIL,92752
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,INGRANDO PARK RECREATION CENTER-7302 KELLER STREET,91775
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,AULT ELEMENTARY SCHOOL-21010 MAPLE VILLAGE DRIVE,91851
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,FROSTWOOD ELEMENTARY SCHOOL-12214 MEMORIAL DRIVE,91894
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,LAMAR HIGH SCHOOL-3325 WESTHEIMER ROAD,92328
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HAUDE ELEMENTARY SCHOOL-3111 LOUETTA ROAD,92421
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,BETHANY BAPTIST CHURCH FELLOWSHIP HALL-7304 HOMESTEAD ROAD,92459
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,WILLIAM BOOTH GARDEN APARTMENTS-808 FRAWLEY STREET,92472
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,ALDINE MIDDLE SCHOOL-14908 ALDINE WESTFIELD ROAD,92507
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,SHOTWELL MIDDLE SCHOOL-6515 TRAIL VALLEY WAY,92610
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,LANDRUM MIDDLE SCHOOL-2200 RIDGECREST DRIVE,91636
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,SAN JACINTO COMMUNITY CENTER-604 HIGHLAND WOODS DRIVE,91657
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,DOUGLAS SMITH ELEMENTARY SCHOOL-11300 STANCLIFF ROAD,92417
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,SAINT DUNSTANS EPISCOPAL CHURCH PARISH HALL-14301 STUEBNER AIRLINE ROAD,92550
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,BAKERRIPLEY EAST ALDINE CAMPUS-3000 ALDINE MAIL ROUTE ROAD,92731
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,TEXAS SOUTHERN UNIVERSITY-3100 CLEBURNE STREET,92743
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HARRIS COUNTY DEPARTMENT OF EDUCATION-6300 IRVINGTON BOULEVARD,91669
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,WEST CAMPUS GYM-24403 EAST LAKE HOUSTON PARKWAY,91741
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,BLACK MIDDLE SCHOOL-1575 CHANTILLY LANE,91750
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,BUFFALO CREEK ELEMENTARY SCHOOL-2801 BLALOCK ROAD,91776
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,ANDY ANDERSON ELEMENTARY SCHOOL-5727 LUDINGTON DRIVE,91971
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HOGG MIDDLE SCHOOL-1100 MERRILL STREET,91607
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,CHARLES ELIOT ELEMENTARY SCHOOL-6411 LAREDO STREET,91670
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HEROD ELEMENTARY SCHOOL-5627 JASON STREET,91688
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,JANE LONG ACADEMY MIDDLE SCHOOL-6501 BELLAIRE BOULEVARD,91703
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,NEWPORT ELEMENTARY SCHOOL-430 NORTH DIAMONDHEAD BOULEVARD,91738
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,SAMUEL MATTHEWS PARK COMMUNITY CENTER-1728 HUFSMITH ROAD,91796
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,GOODSON MIDDLE SCHOOL-17333 HUFFMEISTER ROAD,91918
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,PURPLE SAGE ELEMENTARY SCHOOL-6500 PURPLE SAGE ROAD,91847
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,WILLOW CREEK ELEMENTARY SCHOOL IN TOMBALL ISD-18302 NORTH ELDRIDGE PARKWAY,91853
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HIDDEN HOLLOW ELEMENTARY SCHOOL-4104 APPALACHIAN TRAIL,91860
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,GLORIA B SAMMONS ELEMENTARY SCHOOL-2301 FRICK ROAD,91906
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,FONDREN PARK COMMUNITY BUILDING-11802 MCLAIN BOULEVARD,91917
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,STRACK INTERMEDIATE SCHOOL-18027 SOUTH KUYKENDAHL ROAD,91936
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,MILNE ELEMENTARY SCHOOL-7800 PORTAL DRIVE,91970
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,ARMAND BAYOU ELEMENTARY SCHOOL-16000 HICKORY KNOLL DRIVE,91719
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,CUNNINGHAM ELEMENTARY SCHOOL-5100 GULFTON STREET,91730
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,ABIDING FAITH UNITED METHODIST CHURCH-14300 ALMEDA SCHOOL ROAD,91882
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,CYPRESSWOOD ELEMENTARY SCHOOL-6901 CYPRESSWOOD POINT AVENUE,92431
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,JAMES DEANDA ELEMENTARY SCHOOL-7980 ALMEDA GENOA ROAD,92435
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,CANDLELIGHT PARK COMMUNITY CENTER-1520 CANDLELIGHT LANE,92456
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,GENOA STAFF DEVELOPMENT CENTER-12900 ALMEDA GENOA ROAD,92654
HARRIS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HCC SOUTHEAST COLLEGE BUILDING D-6815 RUSTIC STREET,92740
