UNIQUE_ID,ELECTION ID,ELECTION NAME,COUNTY,POLL PLACE ID,POLLING PLACE NAME,VOTER COUNT
47010_95280,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MIDLAND,95280,PARLOR ROOM,221
47010_9815,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MIDLAND,9815,POOL HOUSE,356
47010_95281,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MIDLAND,95281,SANCTUARY,190
47010_95321,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MILAM,95321,BEA'S KITCHEN,419
47010_95323,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MILAM,95323,BUCKHOLTS COMMUNITY CENTER,159
47010_95320,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MILAM,95320,CAMERON HOUSING AUTHORITY,120
47010_94503,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MILAM,94503,GEORGE HILL PATTERSON CENTER,278
47010_89576,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MILAM,89576,MAIN ROOM,277
47010_89123,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MILAM,89123,ROOM 1,135
47010_89124,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MILAM,89124,ROOM 1,195
47010_95322,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MILAM,95322,THORNDALE VFW,322
47010_9837,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MILLS,9837,EBONY COMMUNITY CENTER,32
47010_93860,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MILLS,93860,FUMC FAMILY LIFE CENTER,97
47010_9831,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MILLS,9831,GOLDTHWAITE FIRST BAPTIST CHURCH  YOUTH CENTER,163
47010_97072,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MILLS,97072,GOLDTHWAITE HOUSING AUTHORITY - COMMUNITY ROOM,74
47010_94819,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MILLS,94819,MAIN BUILDING,76
47010_9835,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MILLS,9835,MULLIN COMMUNITY CENTER,136
47010_9834,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MILLS,9834,PRIDDY LUTHERAN EDUCATION BUILDING,82
47010_32169,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MITCHELL,32169,503 LIGHTFOOT ST ANNEX BUILDING,155
47010_89418,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MITCHELL,89418,FELLOWSHIP HALL,154
47010_22809,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MITCHELL,22809,MITCHELL COUNTY COURT HOUSE,133
47010_9839,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MITCHELL,9839,WESTBROOK COMMUNITY BUILDING,119
47010_91017,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MONTAGUE,91017,BAPTIST CHURCH,642
47010_88951,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MONTAGUE,88951,BOWIE LIBRARY,188
47010_89972,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MONTAGUE,89972,CITY OF SUNSET,162
47010_9849,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MONTAGUE,9849,FORESTBURG COMMUNITY CENTER,185
47010_89973,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MONTAGUE,89973,MONTAGUE ANNEX,171
47010_91018,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MONTAGUE,91018,NOCONA COMMUNITY CENTER,334
47010_9854,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MONTAGUE,9854,RINGGOLD ELEMENTARY,30
47010_9855,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MONTAGUE,9855,SAINT JO CIVIC CENTER,218
47010_25210,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MONTAGUE,25210,TALES N TRAILS MUSEUM,68
47010_9856,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MONTAGUE,9856,VALLEY VIEW BAPTIST,27
47010_18650,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MONTGOMERY,18650,ELECTION DAY,29793
47010_9949,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MOORE,9949,CACTUS CITY HALL,11
47010_9946,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MOORE,9946,DOUBLE DIAMOND ACTIVITY CENTER,19
47010_9943,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MOORE,9943,FIRST STREET ANNEX,216
47010_9944,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MOORE,9944,GIRLS CENTER,204
47010_9945,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MOORE,9945,HILLCREST SCHOOL,228
47010_9947,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MOORE,9947,MOORE COUNTY COMMUNITY BUILDING,133
47010_9948,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MOORE,9948,SUNRAY CITY HALL,209
47010_18224,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MORRIS,18224,ANNEX,232
47010_9951,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MORRIS,9951,CASON SUBCOURTHOUSE,22
47010_9953,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MORRIS,9953,JENKINS SUBCOURTHOUSE,153
47010_9954,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MORRIS,9954,MEETING ROOM,120
47010_9952,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MORRIS,9952,METAL OFFICE BUILDING,89
47010_89415,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MORRIS,89415,"NAPLES, TX",110
47010_9956,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MORRIS,9956,OMAHA CITY HALL,177
47010_97170,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MOTLEY,97170,FLOMOT COMMUNITY CENTER,33
47010_94661,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MOTLEY,94661,MOTLEY COUNTY COURTHOUSE,102
47010_97171,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,MOTLEY,97171,ROARING SPRINGS COMMUNITY CENTER,35
47010_9968,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NACOGDOCHES,9968,ADMINISTRATION OFFICE,312
47010_9962,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NACOGDOCHES,9962,BECK BUILDING,432
47010_9974,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NACOGDOCHES,9974,BOARD ROOM,3
47010_9988,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NACOGDOCHES,9988,BOARD ROOM,150
47010_89775,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NACOGDOCHES,89775,CHIRENO CITY HALL,164
47010_9966,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NACOGDOCHES,9966,COMMUNITY ROOM,404
47010_9986,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NACOGDOCHES,9986,ETOILE ISD,204
47010_9975,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NACOGDOCHES,9975,FAMILY LIFE CENTER,131
47010_9982,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NACOGDOCHES,9982,FAMILY LIFE CENTER,207
47010_9965,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NACOGDOCHES,9965,FAMILY LIFE CENTER,240
47010_9976,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NACOGDOCHES,9976,FELLOWSHIP HALL,345
47010_25221,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NACOGDOCHES,25221,FELLOWSHIP HALL,208
47010_94892,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NACOGDOCHES,94892,GYM,51
47010_25220,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NACOGDOCHES,25220,LOBBY,43
47010_9970,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NACOGDOCHES,9970,LOBBY,147
47010_25222,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NACOGDOCHES,25222,NACOGDOCHES SENIOR CENTER,98
47010_95328,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NACOGDOCHES,95328,PILOT'S LOUNGE,88
47010_9983,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NACOGDOCHES,9983,WODEN ISD,314
47010_21408,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NAVARRO,21408,ADMIN BLDG,352
47010_20647,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NAVARRO,20647,BEARS DEN,2
47010_9995,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NAVARRO,9995,CHATFIELD COMMUNITY CENTER,89
47010_25115,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NAVARRO,25115,CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS,104
47010_33057,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NAVARRO,33057,CONFERENCE ROOM,702
47010_10009,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NAVARRO,10009,DAWSON VOLUNTEER FIRE DEPARTMENT,224
47010_10002,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NAVARRO,10002,EUREKA UNITED METHODIST CHURCH,223
47010_89399,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NAVARRO,89399,FANNIE MAE VERNON ROOM,80
47010_10020,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NAVARRO,10020,FROST ISD BLDG.,159
47010_33055,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NAVARRO,33055,GYM,144
47010_33056,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NAVARRO,33056,LIONS DEN,480
47010_9997,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NAVARRO,9997,MARTIN LUTHER KING CENTER,5
47010_25120,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NAVARRO,25120,NAVARRO COLLEGE COOK CENTER,126
47010_10022,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NAVARRO,10022,PURSLEY FIRE STATION,90
47010_9994,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NAVARRO,9994,RICE CITY HALL,103
47010_10013,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NAVARRO,10013,RICHLAND CIVIC CENTER,97
47010_21929,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NAVARRO,21929,SILVER CITY VOL FIRE DEPT,138
47010_25125,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NAVARRO,25125,WESTSIDE BAPTIST CHURCH,478
47010_10014,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NAVARRO,10014,WINKLER MASONIC LODGE,108
47010_10015,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NAVARRO,10015,YMCA RHOADS OPTIMIST ROOM,137
47010_21841,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NEWTON,21841,BELIVERS NEW LIFE MINISTRY CHURCH-REP. PRIMARY,127
47010_17413,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NEWTON,17413,BURKEVILLE- CADE BUILDING-REP.. PRIMARY,206
47010_10040,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NEWTON,10040,CALL-OLD SALEM COMM. CENTER-REP. PRIMARY,91
47010_94227,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NEWTON,94227,CALL-TROUT CREEK FIRE DEPARTMENT-REP. PRIMARY,103
47010_89563,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NEWTON,89563,DEWEYVILLE SUB-COURTHOUSE-REP. PRIMARY,320
47010_27084,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NEWTON,27084,FARRSVILLE- HEART OF WORSHIP CHURCH REP,24
47010_17474,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NEWTON,17474,FAWIL-UNITED PENTECOSTAL CHURCH-REP PRIMARY,99
47010_97241,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NEWTON,97241,HUGHES OUTREACH CENTER,123
47010_13704,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NEWTON,13704,IRIS AND ANNIE HOWARD CIVIC CENTER-REP. PRIMARY,274
47010_17477,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NEWTON,17477,JAMESTOWN-WEST CHAPEL CHURCH-REP PRIMARY,23
47010_17444,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NEWTON,17444,LAUREL-OLD LAUREL BAPT. CHURCH -REP PRIMARY,101
47010_17459,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NEWTON,17459,NEWTON-PINEGROVE BAPTIST CHURCH-REP PRIMARY,88
47010_17423,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NEWTON,17423,TTOLEDO BEND-TOLEDO BEND COMM. CENTER-REP PRIMARY,163
47010_17417,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NEWTON,17417,WIERGATE-NEW GREATER MACEDONIA BAPT. REP PRIMARY,60
47010_10051,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NOLAN,10051,ADMINISTRATIVE  BUILDING BOARD ROOM,83
47010_10046,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NOLAN,10046,BANQUET HALL,212
47010_10045,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NOLAN,10045,EAST ENTRANCE ADULT SUNDAY SCHOOL CLASS,104
47010_10048,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NOLAN,10048,FELLOWSHIP HALL,148
47010_10047,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NOLAN,10047,FELLOWSHIP HALL,178
47010_10053,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NOLAN,10053,FELLOWSHIP HALL,273
47010_10050,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NOLAN,10050,FELLOWSHIP HALL,191
47010_10049,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NOLAN,10049,MAIN DINING AREA,44
47010_10052,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NOLAN,10052,MAIN LOBBY,56
47010_89842,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89842,1ST FLOOR,167
47010_89843,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89843,AUDITORIUM,472
47010_95092,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,95092,BUILDING,163
47010_96075,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,96075,BUILDING,48
47010_88974,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,88974,CAFETERIA,204
47010_89021,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89021,CAFETERIA,46
47010_88997,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,88997,GUADALUPE HERNANDEZ COMPLEX,14
47010_89026,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89026,HELDENFELS ADMIN. BLDG.,124
47010_94606,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,94606,INSIDE,380
47010_94587,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,94587,INSIDE,680
47010_88979,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,88979,INSIDE BUILDING,162
47010_89104,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89104,INSIDE BUILDING,14
47010_95093,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,95093,INSIDE BUILDING,95
47010_97060,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,97060,INSIDE BUILDING,12
47010_89050,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89050,INSIDE BUILDING,406
47010_88981,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,88981,INSIDE BUILDING,59
47010_97071,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,97071,INSIDE BUILDING,328
47010_88994,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,88994,INSIDE BUILDING,41
47010_96804,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,96804,INSIDE BUILDING,90
47010_89032,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89032,INSIDE BUILDING,342
47010_89007,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89007,INSIDE BUILDING,152
47010_88975,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,88975,INSIDE BUILDING,595
47010_88992,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,88992,INSIDE BUILDING,210
47010_88996,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,88996,INSIDE BUILDING,293
47010_88964,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,88964,INSIDE BUILDING,478
47010_89014,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89014,INSIDE BUILDING,16
47010_89118,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89118,INSIDE BUILDING,213
47010_96596,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,96596,INSIDE BUILDING,3
47010_96615,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,96615,INSIDE BUILDING,20
47010_89101,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89101,MAIN ENTRANCEAREA,116
47010_89029,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89029,RIGHT HALLWAY,19
47010_89063,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89063,ROOM,21
47010_89043,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89043,ROOM,30
47010_88973,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,88973,ROOM,79
47010_89082,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89082,ROOM,181
47010_89074,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89074,ROOM,148
47010_89047,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89047,ROOM,7
47010_89020,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89020,ROOM,103
47010_89034,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89034,ROOM,262
47010_89081,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89081,ROOM,187
47010_89041,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89041,ROOM,40
47010_89246,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89246,ROOM,188
47010_89087,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89087,ROOM,112
47010_89002,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89002,ROOM,114
47010_89078,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89078,ROOM,170
47010_88989,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,88989,ROOM,69
47010_89040,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89040,ROOM,75
47010_95780,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,95780,ROOM A123,283
47010_89120,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,NUECES,89120,STAR ANNEX,425
47010_32240,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,OCHILTREE,32240,CHURCH OF CHRIST,291
47010_31927,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,OCHILTREE,31927,CITY HALL,75
47010_32238,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,OCHILTREE,32238,EXPO CENTER,136
47010_32239,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,OCHILTREE,32239,VICTORY FAMILY CHURCH,171
47010_16918,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,OLDHAM,16918,REPUBLICAN,37
47010_16923,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,OLDHAM,16923,REPUBLICAN,187
47010_16931,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,OLDHAM,16931,REPUBLICAN,51
47010_16915,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,OLDHAM,16915,REPUBLICAN,62
47010_23029,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,ORANGE,23029,ELECTION DAY,4540
47010_94679,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,ORANGE,94679,FOYER,1
47010_10220,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,ORANGE,10220,PARISH HALL,3
47010_32314,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PALO PINTO,32314,COMMUNITY CENTER,226
47010_89117,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PALO PINTO,89117,COURT ROOM,196
47010_96888,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PALO PINTO,96888,MEETING ROOM,247
47010_10241,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PALO PINTO,10241,MEETING ROOM,163
47010_10240,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PALO PINTO,10240,MEETING ROOM,342
47010_10228,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PALO PINTO,10228,MEETING ROOM,358
47010_10225,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PALO PINTO,10225,MEETING ROOM,112
47010_96887,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PALO PINTO,96887,MEETING ROOM,189
47010_10239,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PALO PINTO,10239,MEETING ROOM,74
47010_89294,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PALO PINTO,89294,PALO PINTO COUNTY MINERAL WELLS ANNEX,596
47010_94168,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PALO PINTO,94168,PK FIRE DEPARTMENT,174
47010_95001,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PANOLA,95001,BECKVILLE COMMUNITY CENTER,278
47010_10260,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PANOLA,10260,CARTHAGE CIVIC CENTER,232
47010_10243,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PANOLA,10243,CARTHAGE COMMUNITY HOUSE,272
47010_10254,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PANOLA,10254,CLAYTON COMMUNITY HOUSE,337
47010_10246,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PANOLA,10246,COMM. 4 VOLUNTEER FIRE DEPT. SUB STATION 254,141
47010_10248,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PANOLA,10248,COMMUNITY FOUR FIRE STATION,128
47010_10250,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PANOLA,10250,DEADWOOD COMMUNITY HOUSE,122
47010_10242,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PANOLA,10242,FELLOWSHIP HALL,233
47010_10261,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PANOLA,10261,GALLOWAY METHODIST CHURCH,94
47010_10252,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PANOLA,10252,GARY CITY HALL,109
47010_10249,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PANOLA,10249,MIDYETT BAPTIST CHURCH FELLOWSHIP HALL,50
47010_10245,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PANOLA,10245,MT. ZION BAPTIST CHURCH FELLOWSHIP HALL,125
47010_10256,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PANOLA,10256,MURVAUL BAPTIST CHURCH FELLOWSHIP HALL,82
47010_10255,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PANOLA,10255,OLD CENTER COMMUNITY HOUSE,87
47010_10258,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PANOLA,10258,PANOLA BAPTIST CHURCH FELLOWSHIP HALL,46
47010_10247,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PANOLA,10247,SHADY GROVE BAPTIST CHURCH FELLOWSHIP HALL,48
47010_10259,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PANOLA,10259,TURNER ALUMNI CENTER,117
47010_10257,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PANOLA,10257,WALNUT SPRINGS BAPTIST CHURCH FELLOWSHIP HALL,46
47010_10251,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PANOLA,10251,WOODS VFD,54
47010_96196,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,96196,3RD FLOOR WORK FORCE BUILDING,185
47010_14126,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,14126,B ROOM,517
47010_90700,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,90700,BACK ROOM OF GYM,459
47010_94530,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,94530,BREAK ROOM,496
47010_96831,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,96831,CHERRY PARK COMMUNITY CENTER,205
47010_14178,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,14178,COMMUNITY CENTER,240
47010_10285,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,10285,COMMUNITY ROOM,380
47010_32736,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,32736,COMMUNITY ROOM,104
47010_95399,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,95399,COMMUNITY ROOM,575
47010_10265,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,10265,COMMUNITY ROOM,608
47010_10292,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,10292,COMMUNITY ROOM,386
47010_10303,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,10303,CONFERENCE ROOM,165
47010_10266,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,10266,COUNCIL CHAMBERS,278
47010_10269,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,10269,COURT ROOM,292
47010_19065,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,19065,COURT ROOM,607
47010_10298,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,10298,COURT ROOM,674
47010_10271,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,10271,CTR ROOM B,198
47010_10270,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,10270,FAMILY LIFE CENTER,204
47010_10262,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,10262,FELLOWSHIP HALL,508
47010_10279,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,10279,FELLOWSHIP HALL,94
47010_25426,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,25426,FELLOWSHIP HALL,76
47010_32243,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,32243,FELLOWSHIP HALL,283
47010_10286,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,10286,FELLOWSHIP HALL,300
47010_10278,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,10278,FELLOWSHIP HALL,139
47010_10280,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,10280,FELLOWSHIP HALL,287
47010_10282,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,10282,GREAT HALL,284
47010_14180,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,14180,GYM,1033
47010_10272,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,10272,GYM,192
47010_90587,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,PARKER,90587,JOHNSON ROOM,185
