county,precinct,vr,to,ssvr,Office,Candidate,votes
Tarrant,4587,222,138,12.2,President,Stein,0
Tarrant,4587,222,138,12.2,President,Write-In,2
Tarrant,4588,3614,2446,11,President,Romney,1616
Tarrant,4588,3614,2446,11,President,Obama,797
Tarrant,4588,3614,2446,11,President,Johnson,30
Tarrant,4588,3614,2446,11,President,Stein,2
Tarrant,4588,3614,2446,11,President,Write-In,1
Tarrant,1589,0,0,NaN,President,Romney,0
Tarrant,1589,0,0,NaN,President,Obama,0
Tarrant,1589,0,0,NaN,President,Johnson,0
Tarrant,1589,0,0,NaN,President,Stein,0
Tarrant,1589,0,0,NaN,President,Write-In,0
Tarrant,3590,0,0,NaN,President,Romney,0
Tarrant,3590,0,0,NaN,President,Obama,0
Tarrant,3590,0,0,NaN,President,Johnson,0
Tarrant,3590,0,0,NaN,President,Stein,0
Tarrant,3590,0,0,NaN,President,Write-In,0
Tarrant,4591,1936,1312,15,President,Romney,809
Tarrant,4591,1936,1312,15,President,Obama,475
Tarrant,4591,1936,1312,15,President,Johnson,23
Tarrant,4591,1936,1312,15,President,Stein,5
Tarrant,4591,1936,1312,15,President,Write-In,0
Tarrant,4592,0,0,NaN,President,Romney,0
Tarrant,4592,0,0,NaN,President,Obama,0
Tarrant,4592,0,0,NaN,President,Johnson,0
Tarrant,4592,0,0,NaN,President,Stein,0
Tarrant,4592,0,0,NaN,President,Write-In,0
Tarrant,4593,336,144,46.7,President,Romney,65
Tarrant,4593,336,144,46.7,President,Obama,75
Tarrant,4593,336,144,46.7,President,Johnson,2
Tarrant,4593,336,144,46.7,President,Stein,2
Tarrant,4593,336,144,46.7,President,Write-In,0
Tarrant,1594,0,0,NaN,President,Romney,0
Tarrant,1594,0,0,NaN,President,Obama,0
Tarrant,1594,0,0,NaN,President,Johnson,0
Tarrant,1594,0,0,NaN,President,Stein,0
Tarrant,1594,0,0,NaN,President,Write-In,0
Tarrant,4595,95,48,27.4,President,Romney,29
Tarrant,4595,95,48,27.4,President,Obama,19
Tarrant,4595,95,48,27.4,President,Johnson,0
Tarrant,4595,95,48,27.4,President,Stein,0
Tarrant,4595,95,48,27.4,President,Write-In,0
Tarrant,4596,80,98,17.5,President,Romney,44
Tarrant,4596,80,98,17.5,President,Obama,54
Tarrant,4596,80,98,17.5,President,Johnson,0
Tarrant,4596,80,98,17.5,President,Stein,0
Tarrant,4596,80,98,17.5,President,Write-In,0
Tarrant,1597,434,194,60.1,President,Romney,42
Tarrant,1597,434,194,60.1,President,Obama,151
Tarrant,1597,434,194,60.1,President,Johnson,1
Tarrant,1597,434,194,60.1,President,Stein,0
Tarrant,1597,434,194,60.1,President,Write-In,0
Tarrant,4598,0,0,NaN,President,Romney,0
Tarrant,4598,0,0,NaN,President,Obama,0
Tarrant,4598,0,0,NaN,President,Johnson,0
Tarrant,4598,0,0,NaN,President,Stein,0
Tarrant,4598,0,0,NaN,President,Write-In,0
Tarrant,4599,2147,1632,13.4,President,Romney,1021
Tarrant,4599,2147,1632,13.4,President,Obama,584
Tarrant,4599,2147,1632,13.4,President,Johnson,25
Tarrant,4599,2147,1632,13.4,President,Stein,2
Tarrant,4599,2147,1632,13.4,President,Write-In,0
Tarrant,2600,0,0,NaN,President,Romney,0
Tarrant,2600,0,0,NaN,President,Obama,0
Tarrant,2600,0,0,NaN,President,Johnson,0
Tarrant,2600,0,0,NaN,President,Stein,0
Tarrant,2600,0,0,NaN,President,Write-In,0
Tarrant,2601,0,0,NaN,President,Romney,0
Tarrant,2601,0,0,NaN,President,Obama,0
Tarrant,2601,0,0,NaN,President,Johnson,0
Tarrant,2601,0,0,NaN,President,Stein,0
Tarrant,2601,0,0,NaN,President,Write-In,0
Tarrant,4602,0,0,NaN,President,Romney,0
Tarrant,4602,0,0,NaN,President,Obama,0
Tarrant,4602,0,0,NaN,President,Johnson,0
Tarrant,4602,0,0,NaN,President,Stein,0
Tarrant,4602,0,0,NaN,President,Write-In,0
Tarrant,1603,1548,991,11.5,President,Romney,310
Tarrant,1603,1548,991,11.5,President,Obama,663
Tarrant,1603,1548,991,11.5,President,Johnson,12
Tarrant,1603,1548,991,11.5,President,Stein,6
Tarrant,1603,1548,991,11.5,President,Write-In,0
Tarrant,4604,0,0,NaN,President,Romney,0
Tarrant,4604,0,0,NaN,President,Obama,0
Tarrant,4604,0,0,NaN,President,Johnson,0
Tarrant,4604,0,0,NaN,President,Stein,0
Tarrant,4604,0,0,NaN,President,Write-In,0
Tarrant,1605,0,0,NaN,President,Romney,0
Tarrant,1605,0,0,NaN,President,Obama,0
Tarrant,1605,0,0,NaN,President,Johnson,0
Tarrant,1605,0,0,NaN,President,Stein,0
Tarrant,1605,0,0,NaN,President,Write-In,0
Tarrant,2606,15,12,0,President,Romney,4
Tarrant,2606,15,12,0,President,Obama,7
Tarrant,2606,15,12,0,President,Johnson,1
Tarrant,2606,15,12,0,President,Stein,0
Tarrant,2606,15,12,0,President,Write-In,0
Tarrant,1607,0,0,NaN,President,Romney,0
Tarrant,1607,0,0,NaN,President,Obama,0
Tarrant,1607,0,0,NaN,President,Johnson,0
Tarrant,1607,0,0,NaN,President,Stein,0
Tarrant,1607,0,0,NaN,President,Write-In,0
Tarrant,1608,725,555,9.7,President,Romney,256
Tarrant,1608,725,555,9.7,President,Obama,288
Tarrant,1608,725,555,9.7,President,Johnson,9
Tarrant,1608,725,555,9.7,President,Stein,2
Tarrant,1608,725,555,9.7,President,Write-In,0
Tarrant,2609,0,0,NaN,President,Romney,0
Tarrant,2609,0,0,NaN,President,Obama,0
Tarrant,2609,0,0,NaN,President,Johnson,0
Tarrant,2609,0,0,NaN,President,Stein,0
Tarrant,2609,0,0,NaN,President,Write-In,0
Tarrant,1610,0,0,NaN,President,Romney,0
Tarrant,1610,0,0,NaN,President,Obama,0
Tarrant,1610,0,0,NaN,President,Johnson,0
Tarrant,1610,0,0,NaN,President,Stein,0
Tarrant,1610,0,0,NaN,President,Write-In,0
Tarrant,1611,24,14,45.8,President,Romney,5
Tarrant,1611,24,14,45.8,President,Obama,9
Tarrant,1611,24,14,45.8,President,Johnson,0
Tarrant,1611,24,14,45.8,President,Stein,0
Tarrant,1611,24,14,45.8,President,Write-In,0
Tarrant,2612,0,0,NaN,President,Romney,0
Tarrant,2612,0,0,NaN,President,Obama,0
Tarrant,2612,0,0,NaN,President,Johnson,0
Tarrant,2612,0,0,NaN,President,Stein,0
Tarrant,2612,0,0,NaN,President,Write-In,0
Tarrant,2613,556,359,15.5,President,Romney,92
Tarrant,2613,556,359,15.5,President,Obama,263
Tarrant,2613,556,359,15.5,President,Johnson,2
Tarrant,2613,556,359,15.5,President,Stein,2
Tarrant,2613,556,359,15.5,President,Write-In,0
Tarrant,2614,132,118,7.6,President,Romney,59
Tarrant,2614,132,118,7.6,President,Obama,57
Tarrant,2614,132,118,7.6,President,Johnson,2
Tarrant,2614,132,118,7.6,President,Stein,0
Tarrant,2614,132,118,7.6,President,Write-In,0
Tarrant,4615,0,0,NaN,President,Romney,0
Tarrant,4615,0,0,NaN,President,Obama,0
Tarrant,4615,0,0,NaN,President,Johnson,0
Tarrant,4615,0,0,NaN,President,Stein,0
Tarrant,4615,0,0,NaN,President,Write-In,0
Tarrant,2616,79,30,8.9,President,Romney,13
Tarrant,2616,79,30,8.9,President,Obama,17
Tarrant,2616,79,30,8.9,President,Johnson,0
Tarrant,2616,79,30,8.9,President,Stein,0
Tarrant,2616,79,30,8.9,President,Write-In,0
Tarrant,1617,30,20,23.3,President,Romney,5
Tarrant,1617,30,20,23.3,President,Obama,14
Tarrant,1617,30,20,23.3,President,Johnson,0
Tarrant,1617,30,20,23.3,President,Stein,1
Tarrant,1617,30,20,23.3,President,Write-In,0
Tarrant,2618,6,4,0,President,Romney,2
Tarrant,2618,6,4,0,President,Obama,2
Tarrant,2618,6,4,0,President,Johnson,0
Tarrant,2618,6,4,0,President,Stein,0
Tarrant,2618,6,4,0,President,Write-In,0
Tarrant,1619,27,11,40.7,President,Romney,2
Tarrant,1619,27,11,40.7,President,Obama,9
Tarrant,1619,27,11,40.7,President,Johnson,0
Tarrant,1619,27,11,40.7,President,Stein,0
Tarrant,1619,27,11,40.7,President,Write-In,0
Tarrant,4620,88,37,20.5,President,Romney,10
Tarrant,4620,88,37,20.5,President,Obama,25
Tarrant,4620,88,37,20.5,President,Johnson,0
Tarrant,4620,88,37,20.5,President,Stein,0
Tarrant,4620,88,37,20.5,President,Write-In,0
Tarrant,1621,46,25,34.8,President,Romney,5
Tarrant,1621,46,25,34.8,President,Obama,20
Tarrant,1621,46,25,34.8,President,Johnson,0
Tarrant,1621,46,25,34.8,President,Stein,0
Tarrant,1621,46,25,34.8,President,Write-In,0
Tarrant,1622,34,25,5.9,President,Romney,10
Tarrant,1622,34,25,5.9,President,Obama,15
Tarrant,1622,34,25,5.9,President,Johnson,0
Tarrant,1622,34,25,5.9,President,Stein,0
Tarrant,1622,34,25,5.9,President,Write-In,0
Tarrant,1623,1,0,0,President,Romney,0
Tarrant,1623,1,0,0,President,Obama,0
Tarrant,1623,1,0,0,President,Johnson,0
Tarrant,1623,1,0,0,President,Stein,0
Tarrant,1623,1,0,0,President,Write-In,0
Tarrant,3624,111,87,7.2,President,Romney,68
Tarrant,3624,111,87,7.2,President,Obama,17
Tarrant,3624,111,87,7.2,President,Johnson,2
Tarrant,3624,111,87,7.2,President,Stein,0
Tarrant,3624,111,87,7.2,President,Write-In,0
Tarrant,1625,0,0,NaN,President,Romney,0
Tarrant,1625,0,0,NaN,President,Obama,0
Tarrant,1625,0,0,NaN,President,Johnson,0
Tarrant,1625,0,0,NaN,President,Stein,0
Tarrant,1625,0,0,NaN,President,Write-In,0
Tarrant,3626,390,327,5.4,President,Romney,236
Tarrant,3626,390,327,5.4,President,Obama,87
Tarrant,3626,390,327,5.4,President,Johnson,2
Tarrant,3626,390,327,5.4,President,Stein,0
Tarrant,3626,390,327,5.4,President,Write-In,2
Tarrant,1627,257,185,9.3,President,Romney,137
Tarrant,1627,257,185,9.3,President,Obama,42
Tarrant,1627,257,185,9.3,President,Johnson,6
Tarrant,1627,257,185,9.3,President,Stein,0
Tarrant,1627,257,185,9.3,President,Write-In,0
Tarrant,1628,0,0,NaN,President,Romney,0
Tarrant,1628,0,0,NaN,President,Obama,0
Tarrant,1628,0,0,NaN,President,Johnson,0
Tarrant,1628,0,0,NaN,President,Stein,0
Tarrant,1628,0,0,NaN,President,Write-In,0
Tarrant,4629,0,0,NaN,President,Romney,0
Tarrant,4629,0,0,NaN,President,Obama,0
Tarrant,4629,0,0,NaN,President,Johnson,0
Tarrant,4629,0,0,NaN,President,Stein,0
Tarrant,4629,0,0,NaN,President,Write-In,0
Tarrant,4630,0,0,NaN,President,Romney,0
Tarrant,4630,0,0,NaN,President,Obama,0
Tarrant,4630,0,0,NaN,President,Johnson,0
Tarrant,4630,0,0,NaN,President,Stein,0
Tarrant,4630,0,0,NaN,President,Write-In,0
Tarrant,1631,249,156,7.6,President,Romney,67
Tarrant,1631,249,156,7.6,President,Obama,86
Tarrant,1631,249,156,7.6,President,Johnson,2
Tarrant,1631,249,156,7.6,President,Stein,0
Tarrant,1631,249,156,7.6,President,Write-In,1
Tarrant,4632,0,0,NaN,President,Romney,0
Tarrant,4632,0,0,NaN,President,Obama,0
Tarrant,4632,0,0,NaN,President,Johnson,0
Tarrant,4632,0,0,NaN,President,Stein,0
Tarrant,4632,0,0,NaN,President,Write-In,0
Tarrant,1633,28,19,60.7,President,Romney,7
Tarrant,1633,28,19,60.7,President,Obama,12
Tarrant,1633,28,19,60.7,President,Johnson,0
Tarrant,1633,28,19,60.7,President,Stein,0
Tarrant,1633,28,19,60.7,President,Write-In,0
Tarrant,4634,393,335,5.3,President,Romney,196
Tarrant,4634,393,335,5.3,President,Obama,122
Tarrant,4634,393,335,5.3,President,Johnson,12
Tarrant,4634,393,335,5.3,President,Stein,5
Tarrant,4634,393,335,5.3,President,Write-In,0
Tarrant,2635,3599,2250,13.7,President,Romney,818
Tarrant,2635,3599,2250,13.7,President,Obama,1407
Tarrant,2635,3599,2250,13.7,President,Johnson,24
Tarrant,2635,3599,2250,13.7,President,Stein,1
Tarrant,2635,3599,2250,13.7,President,Write-In,0
Tarrant,2636,2364,1532,8.2,President,Romney,1028
Tarrant,2636,2364,1532,8.2,President,Obama,481
Tarrant,2636,2364,1532,8.2,President,Johnson,20
Tarrant,2636,2364,1532,8.2,President,Stein,3
Tarrant,2636,2364,1532,8.2,President,Write-In,0
Tarrant,3637,4315,2880,11,President,Romney,1854
Tarrant,3637,4315,2880,11,President,Obama,986
Tarrant,3637,4315,2880,11,President,Johnson,32
Tarrant,3637,4315,2880,11,President,Stein,8
Tarrant,3637,4315,2880,11,President,Write-In,0
Tarrant,4638,3023,2210,12.2,President,Romney,1463
Tarrant,4638,3023,2210,12.2,President,Obama,724
Tarrant,4638,3023,2210,12.2,President,Johnson,21
Tarrant,4638,3023,2210,12.2,President,Stein,2
Tarrant,4638,3023,2210,12.2,President,Write-In,0
Tarrant,1639,2542,1767,15.1,President,Romney,379
Tarrant,1639,2542,1767,15.1,President,Obama,1374
Tarrant,1639,2542,1767,15.1,President,Johnson,9
Tarrant,1639,2542,1767,15.1,President,Stein,3
Tarrant,1639,2542,1767,15.1,President,Write-In,2
Tarrant,4640,335,198,51,President,Romney,93
Tarrant,4640,335,198,51,President,Obama,101
Tarrant,4640,335,198,51,President,Johnson,2
Tarrant,4640,335,198,51,President,Stein,1
Tarrant,4640,335,198,51,President,Write-In,1
Tarrant,1641,2302,1659,9.4,President,Romney,767
Tarrant,1641,2302,1659,9.4,President,Obama,873
Tarrant,1641,2302,1659,9.4,President,Johnson,13
Tarrant,1641,2302,1659,9.4,President,Stein,6
Tarrant,1641,2302,1659,9.4,President,Write-In,0
Tarrant,1642,1581,1132,13.4,President,Romney,361
Tarrant,1642,1581,1132,13.4,President,Obama,759
Tarrant,1642,1581,1132,13.4,President,Johnson,8
Tarrant,1642,1581,1132,13.4,President,Stein,4
Tarrant,1642,1581,1132,13.4,President,Write-In,0
Tarrant,2643,4476,3259,8.7,President,Romney,1667
Tarrant,2643,4476,3259,8.7,President,Obama,1556
Tarrant,2643,4476,3259,8.7,President,Johnson,32
Tarrant,2643,4476,3259,8.7,President,Stein,4
Tarrant,2643,4476,3259,8.7,President,Write-In,0
Tarrant,2644,3094,2366,10.2,President,Romney,1047
Tarrant,2644,3094,2366,10.2,President,Obama,1299
Tarrant,2644,3094,2366,10.2,President,Johnson,16
Tarrant,2644,3094,2366,10.2,President,Stein,4
Tarrant,2644,3094,2366,10.2,President,Write-In,0
Tarrant,2645,1806,1375,7,President,Romney,988
Tarrant,2645,1806,1375,7,President,Obama,376
Tarrant,2645,1806,1375,7,President,Johnson,9
Tarrant,2645,1806,1375,7,President,Stein,1
Tarrant,2645,1806,1375,7,President,Write-In,1
Tarrant,3646,2036,1389,12,President,Romney,943
Tarrant,3646,2036,1389,12,President,Obama,425
Tarrant,3646,2036,1389,12,President,Johnson,18
Tarrant,3646,2036,1389,12,President,Stein,1
Tarrant,3646,2036,1389,12,President,Write-In,2
Tarrant,3647,2380,1673,10.5,President,Romney,1098
Tarrant,3647,2380,1673,10.5,President,Obama,557
Tarrant,3647,2380,1673,10.5,President,Johnson,15
Tarrant,3647,2380,1673,10.5,President,Stein,2
Tarrant,3647,2380,1673,10.5,President,Write-In,1
Tarrant,3648,2779,2000,8.7,President,Romney,1378
Tarrant,3648,2779,2000,8.7,President,Obama,590
Tarrant,3648,2779,2000,8.7,President,Johnson,24
Tarrant,3648,2779,2000,8.7,President,Stein,8
Tarrant,3648,2779,2000,8.7,President,Write-In,0
Tarrant,4649,2453,1623,14.1,President,Romney,1183
Tarrant,4649,2453,1623,14.1,President,Obama,418
Tarrant,4649,2453,1623,14.1,President,Johnson,16
Tarrant,4649,2453,1623,14.1,President,Stein,6
Tarrant,4649,2453,1623,14.1,President,Write-In,0
Tarrant,4650,3060,1931,22,President,Romney,1114
Tarrant,4650,3060,1931,22,President,Obama,783
Tarrant,4650,3060,1931,22,President,Johnson,28
Tarrant,4650,3060,1931,22,President,Stein,5
Tarrant,4650,3060,1931,22,President,Write-In,1
Tarrant,1651,0,0,NaN,President,Romney,0
Tarrant,1651,0,0,NaN,President,Obama,0
Tarrant,1651,0,0,NaN,President,Johnson,0
Tarrant,1651,0,0,NaN,President,Stein,0
Tarrant,1651,0,0,NaN,President,Write-In,0
Tarrant,1652,134,101,7.5,President,Romney,1
Tarrant,1652,134,101,7.5,President,Obama,100
Tarrant,1652,134,101,7.5,President,Johnson,0
Tarrant,1652,134,101,7.5,President,Stein,0
Tarrant,1652,134,101,7.5,President,Write-In,0
Tarrant,3653,0,0,NaN,President,Romney,0
Tarrant,3653,0,0,NaN,President,Obama,0
Tarrant,3653,0,0,NaN,President,Johnson,0
Tarrant,3653,0,0,NaN,President,Stein,0
Tarrant,3653,0,0,NaN,President,Write-In,0
Tarrant,3654,0,0,NaN,President,Romney,0
Tarrant,3654,0,0,NaN,President,Obama,0
Tarrant,3654,0,0,NaN,President,Johnson,0
Tarrant,3654,0,0,NaN,President,Stein,0
Tarrant,3654,0,0,NaN,President,Write-In,0
Tarrant,2655,1037,569,15.8,President,Romney,245
Tarrant,2655,1037,569,15.8,President,Obama,305
Tarrant,2655,1037,569,15.8,President,Johnson,14
Tarrant,2655,1037,569,15.8,President,Stein,4
Tarrant,2655,1037,569,15.8,President,Write-In,1
Tarrant,2656,55,48,10.9,President,Romney,20
Tarrant,2656,55,48,10.9,President,Obama,26
Tarrant,2656,55,48,10.9,President,Johnson,0
Tarrant,2656,55,48,10.9,President,Stein,1
Tarrant,2656,55,48,10.9,President,Write-In,0
Tarrant,2657,21,12,9.5,President,Romney,4
Tarrant,2657,21,12,9.5,President,Obama,8
Tarrant,2657,21,12,9.5,President,Johnson,0
Tarrant,2657,21,12,9.5,President,Stein,0
Tarrant,2657,21,12,9.5,President,Write-In,0
Tarrant,2658,460,241,15.7,President,Romney,69
Tarrant,2658,460,241,15.7,President,Obama,170
Tarrant,2658,460,241,15.7,President,Johnson,1
Tarrant,2658,460,241,15.7,President,Stein,0
Tarrant,2658,460,241,15.7,President,Write-In,1
Tarrant,2659,21,7,38.1,President,Romney,2
Tarrant,2659,21,7,38.1,President,Obama,5
Tarrant,2659,21,7,38.1,President,Johnson,0
Tarrant,2659,21,7,38.1,President,Stein,0
Tarrant,2659,21,7,38.1,President,Write-In,0
Tarrant,2660,231,128,26,President,Romney,73
Tarrant,2660,231,128,26,President,Obama,48
Tarrant,2660,231,128,26,President,Johnson,2
Tarrant,2660,231,128,26,President,Stein,5
Tarrant,2660,231,128,26,President,Write-In,0
Tarrant,3661,0,0,NaN,President,Romney,0
Tarrant,3661,0,0,NaN,President,Obama,0
Tarrant,3661,0,0,NaN,President,Johnson,0
Tarrant,3661,0,0,NaN,President,Stein,0
Tarrant,3661,0,0,NaN,President,Write-In,0
Tarrant,3662,13,9,0,President,Romney,5
Tarrant,3662,13,9,0,President,Obama,4
Tarrant,3662,13,9,0,President,Johnson,0
Tarrant,3662,13,9,0,President,Stein,0
Tarrant,3662,13,9,0,President,Write-In,0
Tarrant,3663,0,0,NaN,President,Romney,0
Tarrant,3663,0,0,NaN,President,Obama,0
Tarrant,3663,0,0,NaN,President,Johnson,0
Tarrant,3663,0,0,NaN,President,Stein,0
Tarrant,3663,0,0,NaN,President,Write-In,0
Tarrant,3664,0,0,NaN,President,Romney,0
Tarrant,3664,0,0,NaN,President,Obama,0
Tarrant,3664,0,0,NaN,President,Johnson,0
Tarrant,3664,0,0,NaN,President,Stein,0
Tarrant,3664,0,0,NaN,President,Write-In,0
Tarrant,3665,0,0,NaN,President,Romney,0
Tarrant,3665,0,0,NaN,President,Obama,0
Tarrant,3665,0,0,NaN,President,Johnson,0
Tarrant,3665,0,0,NaN,President,Stein,0
Tarrant,3665,0,0,NaN,President,Write-In,0
Tarrant,4666,0,0,NaN,President,Romney,0
Tarrant,4666,0,0,NaN,President,Obama,0
Tarrant,4666,0,0,NaN,President,Johnson,0
Tarrant,4666,0,0,NaN,President,Stein,0
Tarrant,4666,0,0,NaN,President,Write-In,0
Tarrant,3667,74,44,8.1,President,Romney,35
Tarrant,3667,74,44,8.1,President,Obama,8
Tarrant,3667,74,44,8.1,President,Johnson,1
Tarrant,3667,74,44,8.1,President,Stein,0
Tarrant,3667,74,44,8.1,President,Write-In,0
Tarrant,3668,252,173,4.4,President,Romney,131
Tarrant,3668,252,173,4.4,President,Obama,38
Tarrant,3668,252,173,4.4,President,Johnson,4
Tarrant,3668,252,173,4.4,President,Stein,0
Tarrant,3668,252,173,4.4,President,Write-In,0
Tarrant,3669,3,2,0,President,Romney,1
Tarrant,3669,3,2,0,President,Obama,1
Tarrant,3669,3,2,0,President,Johnson,0
Tarrant,3669,3,2,0,President,Stein,0
Tarrant,3669,3,2,0,President,Write-In,0
Tarrant,2670,115,75,17.4,President,Romney,29
Tarrant,2670,115,75,17.4,President,Obama,45
Tarrant,2670,115,75,17.4,President,Johnson,1
Tarrant,2670,115,75,17.4,President,Stein,0
Tarrant,2670,115,75,17.4,President,Write-In,0
Tarrant,3671,707,481,5.5,President,Romney,336
Tarrant,3671,707,481,5.5,President,Obama,138
Tarrant,3671,707,481,5.5,President,Johnson,5
Tarrant,3671,707,481,5.5,President,Stein,2
Tarrant,3671,707,481,5.5,President,Write-In,0
Tarrant,1672,0,0,NaN,President,Romney,0
Tarrant,1672,0,0,NaN,President,Obama,0
Tarrant,1672,0,0,NaN,President,Johnson,0
Tarrant,1672,0,0,NaN,President,Stein,0
Tarrant,1672,0,0,NaN,President,Write-In,0
Tarrant,2673,0,0,NaN,President,Romney,0
Tarrant,2673,0,0,NaN,President,Obama,0
Tarrant,2673,0,0,NaN,President,Johnson,0
Tarrant,2673,0,0,NaN,President,Stein,0
Tarrant,2673,0,0,NaN,President,Write-In,0
Tarrant,1674,0,0,NaN,President,Romney,0
Tarrant,1674,0,0,NaN,President,Obama,0
Tarrant,1674,0,0,NaN,President,Johnson,0
Tarrant,1674,0,0,NaN,President,Stein,0
Tarrant,1674,0,0,NaN,President,Write-In,0
Tarrant,2675,0,0,NaN,President,Romney,0
Tarrant,2675,0,0,NaN,President,Obama,0
Tarrant,2675,0,0,NaN,President,Johnson,0
Tarrant,2675,0,0,NaN,President,Stein,0
Tarrant,2675,0,0,NaN,President,Write-In,0
Taylor,101,3683,2271,15.8,President,Romney,1569
Taylor,101,3683,2271,15.8,President,Obama,616
Taylor,101,3683,2271,15.8,President,Johnson,33
Taylor,101,3683,2271,15.8,President,Stein,9
Taylor,101,3683,2271,15.8,President,Write-In,1
Taylor,102,2502,1416,16.4,President,Romney,1034
Taylor,102,2502,1416,16.4,President,Obama,331
Taylor,102,2502,1416,16.4,President,Johnson,19
Taylor,102,2502,1416,16.4,President,Stein,5
Taylor,102,2502,1416,16.4,President,Write-In,0
Taylor,103,2642,1573,12.9,President,Romney,1129
Taylor,103,2642,1573,12.9,President,Obama,387
Taylor,103,2642,1573,12.9,President,Johnson,20
Taylor,103,2642,1573,12.9,President,Stein,5
Taylor,103,2642,1573,12.9,President,Write-In,0
Taylor,104,2352,1815,4.3,President,Romney,1507
Taylor,104,2352,1815,4.3,President,Obama,275
Taylor,104,2352,1815,4.3,President,Johnson,12
Taylor,104,2352,1815,4.3,President,Stein,5
Taylor,104,2352,1815,4.3,President,Write-In,0
Taylor,105,3368,1716,13.5,President,Romney,1144
Taylor,105,3368,1716,13.5,President,Obama,514
Taylor,105,3368,1716,13.5,President,Johnson,19
Taylor,105,3368,1716,13.5,President,Stein,11
Taylor,105,3368,1716,13.5,President,Write-In,0
Taylor,106,1397,627,12.5,President,Romney,426
Taylor,106,1397,627,12.5,President,Obama,190
Taylor,106,1397,627,12.5,President,Johnson,7
Taylor,106,1397,627,12.5,President,Stein,1
Taylor,106,1397,627,12.5,President,Write-In,0
Taylor,107,673,363,11.6,President,Romney,274
Taylor,107,673,363,11.6,President,Obama,75
Taylor,107,673,363,11.6,President,Johnson,5
Taylor,107,673,363,11.6,President,Stein,1
Taylor,107,673,363,11.6,President,Write-In,0
Taylor,108,1008,734,4.3,President,Romney,640
Taylor,108,1008,734,4.3,President,Obama,68
Taylor,108,1008,734,4.3,President,Johnson,10
Taylor,108,1008,734,4.3,President,Stein,1
Taylor,108,1008,734,4.3,President,Write-In,0
Taylor,109,211,153,0.9,President,Romney,140
Taylor,109,211,153,0.9,President,Obama,10
Taylor,109,211,153,0.9,President,Johnson,0
Taylor,109,211,153,0.9,President,Stein,0
Taylor,109,211,153,0.9,President,Write-In,0
Taylor,110,91,67,1.1,President,Romney,54
Taylor,110,91,67,1.1,President,Obama,13
Taylor,110,91,67,1.1,President,Johnson,0
Taylor,110,91,67,1.1,President,Stein,0
Taylor,110,91,67,1.1,President,Write-In,0
Taylor,201,2127,807,37.2,President,Romney,414
Taylor,201,2127,807,37.2,President,Obama,346
Taylor,201,2127,807,37.2,President,Johnson,15
Taylor,201,2127,807,37.2,President,Stein,4
Taylor,201,2127,807,37.2,President,Write-In,0
Taylor,202,3359,1356,45,President,Romney,719
Taylor,202,3359,1356,45,President,Obama,586
Taylor,202,3359,1356,45,President,Johnson,14
Taylor,202,3359,1356,45,President,Stein,4
Taylor,202,3359,1356,45,President,Write-In,0
Taylor,203,2828,1342,28.9,President,Romney,786
Taylor,203,2828,1342,28.9,President,Obama,517
Taylor,203,2828,1342,28.9,President,Johnson,9
Taylor,203,2828,1342,28.9,President,Stein,3
Taylor,203,2828,1342,28.9,President,Write-In,0
Taylor,204,1415,918,10,President,Romney,748
Taylor,204,1415,918,10,President,Obama,139
Taylor,204,1415,918,10,President,Johnson,16
Taylor,204,1415,918,10,President,Stein,1
Taylor,204,1415,918,10,President,Write-In,0
Taylor,205,3395,1575,23.1,President,Romney,866
Taylor,205,3395,1575,23.1,President,Obama,642
Taylor,205,3395,1575,23.1,President,Johnson,24
Taylor,205,3395,1575,23.1,President,Stein,4
Taylor,205,3395,1575,23.1,President,Write-In,0
Taylor,206,2376,1362,9.5,President,Romney,1063
Taylor,206,2376,1362,9.5,President,Obama,258
Taylor,206,2376,1362,9.5,President,Johnson,15
Taylor,206,2376,1362,9.5,President,Stein,1
Taylor,206,2376,1362,9.5,President,Write-In,0
Taylor,207,357,200,9.2,President,Romney,146
Taylor,207,357,200,9.2,President,Obama,46
Taylor,207,357,200,9.2,President,Johnson,0
Taylor,207,357,200,9.2,President,Stein,2
Taylor,207,357,200,9.2,President,Write-In,0
Taylor,301,2759,1485,12.9,President,Romney,1074
Taylor,301,2759,1485,12.9,President,Obama,367
Taylor,301,2759,1485,12.9,President,Johnson,15
Taylor,301,2759,1485,12.9,President,Stein,3
Taylor,301,2759,1485,12.9,President,Write-In,0
Taylor,302,2454,1619,7.3,President,Romney,1301
Taylor,302,2454,1619,7.3,President,Obama,276
Taylor,302,2454,1619,7.3,President,Johnson,15
Taylor,302,2454,1619,7.3,President,Stein,2
Taylor,302,2454,1619,7.3,President,Write-In,0
Taylor,303,1524,1040,2.6,President,Romney,919
Taylor,303,1524,1040,2.6,President,Obama,94
Taylor,303,1524,1040,2.6,President,Johnson,13
Taylor,303,1524,1040,2.6,President,Stein,1
Taylor,303,1524,1040,2.6,President,Write-In,0
Taylor,304,2756,1728,9,President,Romney,1291
Taylor,304,2756,1728,9,President,Obama,396
Taylor,304,2756,1728,9,President,Johnson,14
Taylor,304,2756,1728,9,President,Stein,5
Taylor,304,2756,1728,9,President,Write-In,1
Taylor,305,2882,2030,6.7,President,Romney,1667
Taylor,305,2882,2030,6.7,President,Obama,315
Taylor,305,2882,2030,6.7,President,Johnson,16
