FIPSCode,PreferredOrder,State,Jurisdiction,QD1a,QD1_Comment,QD2a,QD2b,QD2c,QD2d,QD2_Other,QD2e,QD2f,QD2g,QD2_Total,QD2g_Other,QD2_Comment,QD3a,QD3_Comment,QD4a,QD4b,QD4c,QD4d,QD4e,QD4f,QD4_Total,QD4_Comment,QD5,QD5_Comment
5503522300,5364,WI,CITY OF EAU CLAIRE - MAIN - 18221 -  WARD 9,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,19,,0,1,0,4,10,4,,,1 - Very difficult,
5503522300,5367,WI,CITY OF EAU CLAIRE - MAIN - 18221 -  WARD 12,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,24,,0,0,0,4,5,15,,,1 - Very difficult,
5503522300,5368,WI,CITY OF EAU CLAIRE - MAIN - 18221 -  WARD 13,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,24,,0,0,0,4,5,15,,,1 - Very difficult,
5503522300,5379,WI,CITY OF EAU CLAIRE - MAIN - 18221 -  WARD 25,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,25,,0,1,0,4,10,10,,,1 - Very difficult,
5503522300,5380,WI,CITY OF EAU CLAIRE - MAIN - 18221 -  WARD 26,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,25,,0,1,0,4,10,10,,,1 - Very difficult,
5503522300,5381,WI,CITY OF EAU CLAIRE - MAIN - 18221 -  WARD 27,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,25,,0,1,0,4,10,10,,,1 - Very difficult,
5503522300,5384,WI,CITY OF EAU CLAIRE - MAIN - 18221 -  WARD 30,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,25,,0,0,0,4,10,11,,,1 - Very difficult,
5503522300,5385,WI,CITY OF EAU CLAIRE - MAIN - 18221 -  WARD 31,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,19,,0,0,0,4,12,3,,,1 - Very difficult,
5503522300,5386,WI,CITY OF EAU CLAIRE - MAIN - 18221 -  WARD 32,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,19,,0,0,0,4,12,3,,,1 - Very difficult,
5503522300,5388,WI,CITY OF EAU CLAIRE - MAIN - 18221 -  WARD 34,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,21,,0,1,0,4,12,4,,,1 - Very difficult,
5503522300,5398,WI,CITY OF EAU CLAIRE - MAIN - 18221 -  WARD 46,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,21,,0,1,0,4,12,4,,,1 - Very difficult,
5503522300,5404,WI,CITY OF EAU CLAIRE - MAIN - 18221 -  WARD 52,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,25,,0,1,0,4,10,10,,,1 - Very difficult,
5503522300,5411,WI,CITY OF EAU CLAIRE - MAIN - 18221 -  WARD 59,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,25,,0,1,0,4,10,10,,,1 - Very difficult,
5503926300,5431,WI,TOWN OF FOND DU LAC - 20018 -  Wards 1-8,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,12,,0,0,0,4,4,4,,,4 - Somewhat easy,
5503926300,5432,WI,TOWN OF FOND DU LAC - 20018 -  Ward 1A,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,12,,0,0,0,4,4,4,,,4 - Somewhat easy,
5504315500,5510,WI,TOWN OF CLIFTON - 22012 -  WARDS 1 & 2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,6,,0,0,0,4,1,1,,,2 - Somewhat difficult,
5504506300,5578,WI,VILLAGE OF BELLEVILLE - ALT - 23106 -  WARD 3,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,12,,0,0,1,4,3,4,,,4 - Somewhat easy,
5504553750,5584,WI,CITY OF MONROE - 23251 -  wards 1 - 9,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,21,,0,0,0,4,6,11,,,2 - Somewhat difficult,
5505139625,5633,WI,TOWN OF KIMBALL - 26008 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,7,,0,0,1,4,1,1,,,3 - Neither difficult nor easy,
5505171875,5638,WI,TOWN OF SAXON - 26018 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,4,,0,0,0,4,0,0,,,5 - Very easy,
5505526675,5706,WI,CITY OF FORT ATKINSON - 28226 -  WARD 9,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,6,,0,0,0,4,2,0,,,3 - Neither difficult nor easy,
5505537600,5681,WI,TOWN OF IXONIA - 28012 -  WARDS 1-6,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,0,0,1,4,4,0,,,5 - Very easy,
5505537900,5707,WI,CITY OF JEFFERSON - 28241 -  WARDS 1 - 10,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,34,,0,0,1,4,7,22,,,2 - Somewhat difficult,
5505537900,5708,WI,CITY OF JEFFERSON - 28241 -  WARD 11,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,34,,0,0,1,4,7,22,,,2 - Somewhat difficult,
5505561050,5688,WI,TOWN OF PALMYRA - 28024 -  Wards 1-2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,4,1,0,,,4 - Somewhat easy,
5505728850,5725,WI,TOWN OF GERMANTOWN - 29012 -  WARDS 1 & 3,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,11,,0,0,0,4,5,2,,,3 - Neither difficult nor easy,
5505728850,5726,WI,TOWN OF GERMANTOWN - 29012 -  WARD 2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,11,,0,0,0,4,5,2,,,3 - Neither difficult nor easy,
5505739575,5727,WI,TOWN OF KILDARE - 29014 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,8,,0,0,0,4,1,3,,,4 - Somewhat easy,
5505939225,5774,WI,CITY OF KENOSHA - 30241 -  WARD02,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,12,,0,0,0,4,3,5,,,2 - Somewhat difficult,
5505939225,5775,WI,CITY OF KENOSHA - 30241 -  WARD03,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,12,,0,0,0,4,3,5,,,2 - Somewhat difficult,
5505939225,5777,WI,CITY OF KENOSHA - 30241 -  WARD05,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,12,,0,0,0,4,6,2,,,2 - Somewhat difficult,
5505939225,5778,WI,CITY OF KENOSHA - 30241 -  WARD06,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,12,,0,0,0,4,6,2,,,2 - Somewhat difficult,
5505939225,5779,WI,CITY OF KENOSHA - 30241 -  WARD07,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,12,,0,0,0,4,6,2,,,2 - Somewhat difficult,
5505939225,5780,WI,CITY OF KENOSHA - 30241 -  WARD08,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,12,,0,0,0,4,6,2,,,2 - Somewhat difficult,
5505939225,5789,WI,CITY OF KENOSHA - 30241 -  WARD17,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,12,,0,0,0,4,3,5,,,2 - Somewhat difficult,
5505939225,5790,WI,CITY OF KENOSHA - 30241 -  WARD18,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,12,,0,0,0,4,3,5,,,2 - Somewhat difficult,
5505939225,5791,WI,CITY OF KENOSHA - 30241 -  WARD19,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,10,,0,0,1,4,2,3,,,2 - Somewhat difficult,
5505939225,5792,WI,CITY OF KENOSHA - 30241 -  WARD20,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,10,,0,0,1,4,2,3,,,2 - Somewhat difficult,
5505939225,5793,WI,CITY OF KENOSHA - 30241 -  WARD21,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,10,,0,0,1,4,2,3,,,2 - Somewhat difficult,
5505939225,5794,WI,CITY OF KENOSHA - 30241 -  WARD22,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,10,,0,0,1,4,2,3,,,2 - Somewhat difficult,
5505963300,5770,WI,VILLAGE OF PLEASANT PRAIRIE - 30174 -  Wards 12-14,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,8,,0,0,0,4,2,2,,,2 - Somewhat difficult,
5506340775,5916,WI,CITY OF LA CROSSE - 32246 -  WARD 22,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,1,0,0,4,4,0,,,2 - Somewhat difficult,
5506340775,5917,WI,CITY OF LA CROSSE - 32246 -  WARD 23,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,1,0,0,4,4,0,,,2 - Somewhat difficult,
5506383650,5890,WI,TOWN OF WASHINGTON - 32024 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,6,,0,0,0,4,2,0,,,3 - Neither difficult nor easy,
5507148500,6040,WI,"CITY OF MANITOWOC - 36251 -  WARDS 3, 4, 22",1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,7,,0,0,0,4,0,3,,,2 - Somewhat difficult,
5507367250,6084,WI,TOWN OF RIB FALLS - 37066 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,6,,0,0,0,4,0,2,,,3 - Neither difficult nor easy,
5507384475,6129,WI,CITY OF WAUSAU - 37291 -  WARD 6,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,17,,0,0,2,4,6,5,,,2 - Somewhat difficult,
5507384475,6131,WI,CITY OF WAUSAU - 37291 -  WARD 8,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,17,,0,0,2,4,6,5,,,2 - Somewhat difficult,
5507384475,6144,WI,CITY OF WAUSAU - 37291 -  WARD 21,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,17,,0,0,2,4,6,5,,,2 - Somewhat difficult,
5507384475,6145,WI,CITY OF WAUSAU - 37291 -  WARD 22,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,17,,0,0,2,4,6,5,,,2 - Somewhat difficult,
5507386025,6114,WI,"VILLAGE OF WESTON - 37192 -  Wards 3, 8",1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,7,,0,0,0,4,1,2,,,3 - Neither difficult nor easy,
5507386025,6116,WI,VILLAGE OF WESTON - 37192 -  Ward 9 - 13,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,11,,0,0,0,4,5,2,,,3 - Neither difficult nor easy,
5507506000,6162,WI,TOWN OF BEECHER - 38008 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,8,,0,0,0,4,0,4,,,4 - Somewhat easy,
5507724075,6203,WI,VILLAGE OF ENDEAVOR - 39121 -  WARD 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,7,,0,0,1,4,2,0,,,5 - Very easy,
5507750350,6193,WI,TOWN OF MECAN - 39010 -  WARD 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,4,,0,0,0,4,0,0,,,3 - Neither difficult nor easy,
5507910375,6215,WI,VILLAGE OF BROWN DEER - 41107 -  Wards 3 - 4,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,10,,1,0,0,4,4,1,,,3 - Neither difficult nor easy,
5507927075,6218,WI,VILLAGE OF FOX POINT - 41126 -  WARDS 5-9,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,20,,0,0,1,4,5,10,,,1 - Very difficult,
5507953000,6311,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 011,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,0,0,0,4,2,3,,,1 - Very difficult,
5507953000,6316,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 016,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,0,4,4,4,1,,,1 - Very difficult,
5507953000,6318,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 018,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,1,4,4,4,0,,,1 - Very difficult,
5507953000,6327,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 027,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,17,,0,1,4,4,4,4,,,1 - Very difficult,
5507953000,6330,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 030,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,0,4,4,5,0,,,1 - Very difficult,
5507953000,6334,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 034,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,4,4,4,1,0,,,1 - Very difficult,
5507953000,6337,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 037,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,0,4,4,4,1,,,1 - Very difficult,
5507953000,6342,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 042,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,0,4,4,5,0,,,1 - Very difficult,
5507953000,6346,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 046,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,0,4,4,4,1,,,1 - Very difficult,
5507953000,6352,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 052,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,1,4,4,4,0,,,1 - Very difficult,
5507953000,6370,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 070,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,17,,0,0,3,4,8,2,,,1 - Very difficult,
5507953000,6373,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 073,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,0,0,3,4,2,0,,,1 - Very difficult,
5507953000,6382,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 082,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,0,6,4,3,0,,,1 - Very difficult,
5507953000,6383,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 083,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,0,0,3,4,2,0,,,1 - Very difficult,
5507953000,6391,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 091,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,0,0,3,4,2,0,,,1 - Very difficult,
5507953000,6397,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 097,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,0,6,4,3,0,,,1 - Very difficult,
5507953000,6400,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 100,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,0,0,3,4,2,0,,,1 - Very difficult,
5507953000,6406,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 106,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,0,0,4,4,1,0,,,1 - Very difficult,
5507953000,6415,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 115,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,0,2,4,7,0,,,1 - Very difficult,
5507953000,6418,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 118,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,0,0,2,4,3,0,,,1 - Very difficult,
5507953000,6425,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 125,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,0,4,4,5,0,,,1 - Very difficult,
5507953000,6426,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 126,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,0,0,3,4,2,0,,,1 - Very difficult,
5507953000,6431,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 131,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,0,0,3,4,2,0,,,1 - Very difficult,
5507953000,6433,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 133,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,21,,0,4,4,4,5,4,,,1 - Very difficult,
5507953000,6469,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 169,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,0,0,0,4,3,2,,,1 - Very difficult,
5507953000,6481,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 181,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,0,4,4,4,1,,,1 - Very difficult,
5507953000,6502,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 202,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,1,3,4,4,1,,,1 - Very difficult,
5507953000,6506,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 206,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,0,4,4,5,0,,,1 - Very difficult,
5507953000,6510,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 210,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,1,3,4,5,0,,,1 - Very difficult,
5507953000,6512,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 212,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,0,4,4,4,1,,,1 - Very difficult,
5507953000,6529,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 229,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,17,,0,0,3,4,5,5,,,1 - Very difficult,
5507953000,6538,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 238,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,1,2,4,5,1,,,1 - Very difficult,
5507953000,6561,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 261,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,0,1,4,4,4,,,1 - Very difficult,
5507953000,6578,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 278,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,0,0,2,4,3,0,,,1 - Very difficult,
5507953000,6579,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 279,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,0,0,2,4,3,0,,,1 - Very difficult,
5507953000,6580,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 280,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,0,3,4,6,0,,,1 - Very difficult,
5507953000,6582,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 282,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,0,4,4,5,0,,,1 - Very difficult,
5507953000,6584,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 284,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,0,3,4,6,0,,,1 - Very difficult,
5507953000,6586,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 286,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,2,5,4,2,0,,,1 - Very difficult,
5507953000,6603,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 303,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,0,4,4,5,0,,,1 - Very difficult,
5507953000,6604,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 304,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,0,3,4,6,0,,,1 - Very difficult,
5507953000,6606,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 306,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,0,0,0,4,5,0,,,1 - Very difficult,
5507953000,6615,WI,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 315,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,0,0,2,4,3,0,,,1 - Very difficult,
5507958800,6626,WI,CITY OF OAK CREEK - 41265 -  Wards 1-3,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,1,0,0,4,6,2,,,3 - Neither difficult nor easy,
5507958800,6629,WI,CITY OF OAK CREEK - 41265 -  Wards 10-12,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,12,,0,0,0,4,5,3,,,3 - Neither difficult nor easy,
5507985300,6672,WI,CITY OF WEST ALLIS - 41292 -  Ward 10,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,7,,0,0,0,4,1,2,,,1 - Very difficult,
5507986700,6239,WI,VILLAGE OF WHITEFISH BAY - 41192 -  Ward 12,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,4,1,0,,,2 - Somewhat difficult,
5508329050,6756,WI,CITY OF GILLETT - 43231 -  WARDS 1 - 3,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,0,1,1,4,2,1,,,5 - Very easy,
5508553225,6766,WI,TOWN OF MINOCQUA - 44016 -  WARDS 1 - 7,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,0,0,0,4,4,1,,,3 - Neither difficult nor easy,
5508702375,6866,WI,CITY OF APPLETON - MAIN - 45201 -  WARD 42,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,12,,0,0,0,4,2,6,,,1 - Very difficult,
5508702375,6867,WI,CITY OF APPLETON - MAIN - 45201 -  WARD 43,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,12,,0,0,0,4,2,6,,,1 - Very difficult,
5508702375,6871,WI,CITY OF APPLETON - MAIN - 45201 -  WARD 51,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,12,,0,0,0,4,2,6,,,1 - Very difficult,
5508702375,6872,WI,CITY OF APPLETON - MAIN - 45201 -  WARD 52,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,12,,0,0,0,4,2,6,,,1 - Very difficult,
5508730075,6800,WI,TOWN OF GRAND CHUTE - 45020 -  Ward 8,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,12,,0,1,0,4,3,4,,,1 - Very difficult,
5508730075,6801,WI,TOWN OF GRAND CHUTE - 45020 -  Wards 9-11,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,12,,0,1,0,4,3,4,,,3 - Neither difficult nor easy,
5508730075,6802,WI,TOWN OF GRAND CHUTE - 45020 -  Wards 12-14,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,17,,0,0,0,4,5,8,,,1 - Very difficult,
5508730075,6803,WI,TOWN OF GRAND CHUTE - 45020 -  Wards 15-17,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,13,,0,0,0,4,3,6,,,3 - Neither difficult nor easy,
5508760000,6812,WI,TOWN OF ONEIDA - 45034 -  Wards 1 - 6,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,14,,0,0,0,4,8,2,,,3 - Neither difficult nor easy,
5508782400,6815,WI,TOWN OF VANDENBROEK - 45040 -  Wards 1-3,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,0,0,1,4,3,1,,,5 - Very easy,
5508913400,6887,WI,TOWN OF CEDARBURG - 46004 -  WARD 1-2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,12,,0,0,0,4,4,4,,,2 - Somewhat difficult,
5508913400,6888,WI,TOWN OF CEDARBURG - 46004 -  WARDS 3-4,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,12,,0,0,0,4,4,4,,,2 - Somewhat difficult,
5508913400,6889,WI,"TOWN OF CEDARBURG - 46004 -  WARDS 5-6,10",1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,14,,0,0,0,4,4,6,,,2 - Somewhat difficult,
5508913400,6890,WI,TOWN OF CEDARBURG - 46004 -  WARDS 7-9,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,14,,0,0,0,4,4,6,,,2 - Somewhat difficult,
5508951150,6931,WI,"CITY OF MEQUON - 46255 -  WARD 8, 9, 10",1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,0,0,0,4,3,2,,,1 - Very difficult,
5508951150,6933,WI,"CITY OF MEQUON - 46255 -  WARD 13, 14",1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,18,,0,0,0,4,5,9,,,2 - Somewhat difficult,
5508951150,6934,WI,CITY OF MEQUON - 46255 -  WARD 15,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,18,,0,0,0,4,5,9,,,1 - Very difficult,
5509184025,6952,WI,TOWN OF WATERVILLE - 47014 -  Wards 1 & 2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,4,1,0,,,3 - Neither difficult nor easy,
5509359025,6966,WI,TOWN OF OAK GROVE - 48020 -  Wards 1 - 3,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,0,0,0,4,2,3,,,5 - Very easy,
5509363600,6978,WI,VILLAGE OF PLUM CITY - 48171 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,7,,0,0,0,4,0,3,,,2 - Somewhat difficult,
5509368300,6967,WI,TOWN OF RIVER FALLS - 48022 -  Wards 1 - 3,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,16,,0,0,0,4,7,5,,,5 - Very easy,
5509380700,6972,WI,TOWN OF TRIMBELLE - 48032 -  Wards 1 - 2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,6,,0,0,0,4,2,0,,,5 - Very easy,
5509514837,6991,WI,TOWN OF CLAM FALLS - 49014 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,4,0,1,,,3 - Neither difficult nor easy,
5509586350,7008,WI,TOWN OF WEST SWEDEN - 49048 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,8,,0,0,0,4,4,0,,,4 - Somewhat easy,
5509736350,7032,WI,TOWN OF HULL - 50020 -  Wards 1-3,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,11,,0,0,0,4,3,4,,,2 - Somewhat difficult,
5509736350,7033,WI,TOWN OF HULL - 50020 -  Wards 4-5,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,11,,0,0,0,4,3,4,,,2 - Somewhat difficult,
5509736350,7034,WI,TOWN OF HULL - 50020 -  Ward 6-8,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,11,,0,0,0,4,3,4,,,2 - Somewhat difficult,
5509777200,7057,WI,CITY OF STEVENS POINT - 50281 -  Wards 10 - 12,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,10,,0,0,0,4,1,5,,,2 - Somewhat difficult,
5509923975,7072,WI,TOWN OF EMERY - 51008 -  WARD 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,7,,0,0,0,4,2,1,,,5 - Very easy,
5510111950,7105,WI,"VILLAGE OF CALEDONIA - 52104 -  WARDS 11, 14, 15, 17",1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,11,,0,0,0,4,3,4,,,3 - Neither difficult nor easy,
5510154875,7111,WI,VILLAGE OF MOUNT PLEASANT - 52151 -  WARD 5,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,15,,0,0,0,4,5,6,,,2 - Somewhat difficult,
5510154875,7112,WI,"VILLAGE OF MOUNT PLEASANT - 52151 -  WARD 6, 7, 8, 9",1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,15,,0,0,0,4,5,6,,,2 - Somewhat difficult,
