"COUNTY","POLL PLACE ID","POLLING PLACE NAME","VOTER COUNT"
"HARRIS","91756","5320 YALE STREET","53"
"HARRIS","91914","5330 MILWEE STREET","154"
"HARRIS","92446","5430 HIDALGO STREET","372"
"HARRIS","92438","5510 WINDING RIDGE DRIVE","101"
"HARRIS","91781","5515 WEST OREM DRIVE","143"
"HARRIS","91665","5525 KANSAS STREET","186"
"HARRIS","92719","5601 WEST LOOP SOUTH","472"
"HARRIS","91688","5627 JASON STREET","198"
"HARRIS","97237","5718 2ND STREET","150"
"HARRIS","91971","5727 LUDINGTON DRIVE","181"
"HARRIS","91821","5800 SOUTHMUND STREET","58"
"HARRIS","91822","5803 BELLFORT STREET","147"
"HARRIS","91751","5815 WEST LITTLE YORK ROAD","60"
"HARRIS","92393","6 BURRESS STREET","50"
"HARRIS","95690","6001 EAST WALLISVILLE ROAD","49"
"HARRIS","91901","6001 GOLDEN FOREST DRIVE","119"
"HARRIS","95651","6010 LITTLE YORK ROAD","409"
"HARRIS","92409","6012 ROOT ROAD","145"
"HARRIS","91657","604 HIGHLAND WOODS DRIVE","47"
"HARRIS","96704","6100 MAIN STREET","448"
"HARRIS","92392","6104 AUDEN STREET","326"
"HARRIS","91700","6108 EDLOE STREET","250"
"HARRIS","92329","6121 TIERWESTER STREET","286"
"HARRIS","97103","618 SAN JACINTO STREET","166"
"HARRIS","92464","6218 LYNNGATE DRIVE","108"
"HARRIS","95664","6233 TRES LAGUNAS","89"
"HARRIS","91669","6300 IRVINGTON BOULEVARD","101"
"HARRIS","92504","6315 WINKLEMAN ROAD","129"
"HARRIS","92538","6355 GREENHOUSE ROAD","129"
"HARRIS","92723","6400 BISSONNET STREET","636"
"HARRIS","91664","6401 ARNOT STREET","302"
"HARRIS","97164","6410 GROVEWOOD LANE","88"
"HARRIS","91670","6411 LAREDO STREET","89"
"HARRIS","92621","6424 SETTLERS VILLAGE DRIVE","95"
"HARRIS","91847","6500 PURPLE SAGE ROAD","115"
"HARRIS","91703","6501 BELLAIRE BOULEVARD","71"
"HARRIS","96757","6515 EDDIE DRIVE","42"
"HARRIS","92610","6515 TRAIL VALLEY WAY","110"
"HARRIS","96118","6529 BEVERLY HILL STREET","86"
"HARRIS","95646","6550 BERTNER AVENUE","424"
"HARRIS","92546","6600 ADDICKS SATSUMA ROAD","234"
"HARRIS","96083","6603 ROSEBROOK LANE","59"
"HARRIS","91864","6609 LETCHER DRIVE","60"
"HARRIS","92591","6700 NORTH KLEIN CIRCLE DRIVE","51"
"HARRIS","92727","6719 WEST MONTGOMERY ROAD","677"
"HARRIS","92634","6720 SOUTH HAYWOOD DRIVE","164"
"HARRIS","91632","6767 TELEPHONE ROAD","101"
"HARRIS","92740","6815 RUSTIC STREET","468"
"HARRIS","92420","6817 CYPRESSWOOD DRIVE","285"
"HARRIS","92431","6901 CYPRESSWOOD POINT AVENUE","86"
"HARRIS","97236","6978 WINDWATER PARKWAY NORTH","40"
"HARRIS","94978","7008 SOUTH RICE AVENUE","373"
"HARRIS","96750","701 NORTH SAN JACINTO STREET","117"
"HARRIS","91653","703 EAST 17TH STREET","267"
"HARRIS","92750","709 RILEY FUZZEL ROAD","231"
"HARRIS","92418","7103 WOODSMAN TRAIL","55"
"HARRIS","92370","7115 LOCKWOOD DRIVE","60"
"HARRIS","92640","720 FAIRMONT PARKWAY","283"
"HARRIS","91749","7209 GARTH ROAD","85"
"HARRIS","91775","7302 KELLER STREET","47"
"HARRIS","97163","7302 N MAIN STREET","186"
"HARRIS","92459","7304 HOMESTEAD ROAD","137"
"HARRIS","92699","7340 SPENCER HIGHWAY","237"
"HARRIS","91790","7414 FAIRWAY DRIVE","52"
"HARRIS","91658","7415 HARRISBURG BOULEVARD","59"
"HARRIS","91809","7415 SAINT LO ROAD","101"
"HARRIS","91952","7475 WESTOVER STREET","164"
"HARRIS","92751","7500 FM 2920","322"
"HARRIS","92659","7610 SYNOTT ROAD","54"
"HARRIS","91915","7611 KATY FREEWAY","143"
"HARRIS","91854","7613 WADE ROAD","121"
"HARRIS","95698","7707 BAYWAY DRIVE","45"
"HARRIS","91932","7715 ROYALWOOD DRIVE","25"
"HARRIS","91970","7800 PORTAL DRIVE","219"
"HARRIS","92488","7922 ANTOINE DRIVE","87"
"HARRIS","96758","7934 HIGHWAY 6 NORTH","102"
"HARRIS","92489","7939 JACKRABBIT ROAD","113"
"HARRIS","96035","7979 S KIRKWOOD ROAD","133"
"HARRIS","92435","7980 ALMEDA GENOA ROAD","97"
"HARRIS","91606","800 HOUSTON AVENUE","141"
"HARRIS","91692","800 RINGOLD STREET","81"
"HARRIS","96737","8001 FULTON STREET","36"
"HARRIS","92655","8003 FOREST POINT DRIVE","141"
"HARRIS","92472","808 FRAWLEY STREET","97"
"HARRIS","95632","809 WEST ROAD","201"
"HARRIS","97260","8105 EAST NORTH BELT","112"
"HARRIS","92336","8111 FRY ROAD","204"
"HARRIS","91768","8111 KIRBY DRIVE","360"
"HARRIS","91721","8200 PARK PLACE BOULEVARD","126"
"HARRIS","91980","8201 ROOS ROAD","118"
"HARRIS","91890","8300 LITTLE RIVER ROAD","94"
"HARRIS","91949","8302 BRAES RIVER DRIVE","42"
"HARRIS","92597","8331 LONDON WAY DRIVE","75"
"HARRIS","92542","8410 DAIRY VIEW LANE","37"
"HARRIS","92721","8440 GREENHOUSE ROAD","598"
"HARRIS","96683","8530 C E KING PARKWAY","173"
"HARRIS","92752","8747 WEST NEW HARMONY TRAIL","254"
"HARRIS","96096","8877 BARKER CYPRESS ROAD","324"
"HARRIS","91865","8888 WEST BELLFORT STREET","110"
"HARRIS","91888","8900 RIO GRANDE DRIVE","106"
"HARRIS","95746","900 RESEDA DRIVE","143"
"HARRIS","91716","9001 TRIOLA LANE","79"
"HARRIS","95658","9045 HOWARD DRIVE","90"
"HARRIS","91659","907 76TH STREET","68"
"HARRIS","96702","910 AVENUE C","113"
"HARRIS","94025","9100 BLACKHAWK BOULEVARD","167"
"HARRIS","95663","9100 GULF FREEWAY","69"
"HARRIS","91937","9102 HERTS ROAD","76"
"HARRIS","91707","915 NORTHWOOD STREET","162"
"HARRIS","91891","9151 CLAY ROAD","119"
"HARRIS","92716","926 COUNTRY PLACE DRIVE","333"
"HARRIS","92712","9301 WEST BELLFORT BOULEVARD","460"
"HARRIS","92742","9314 CULLEN BOULEVARD","751"
"HARRIS","92408","9325 LOCHLEA RIDGE DRIVE","128"
"HARRIS","91672","9411 LANDRY BOULEVARD","35"
"HARRIS","92687","9449 GRANT ROAD","598"
"HARRIS","92525","9500 HALL ROAD","280"
"HARRIS","91782","9502 EDAY DRIVE","42"
"HARRIS","91986","9533 SKYLINE DRIVE","90"
"HARRIS","91701","9709 MESA DRIVE","61"
"HARRIS","91755","9718 CLARK ROAD","84"
"HARRIS","92732","9720 SPAULDING STREET","537"
"HARRIS","96031","9749 CEDARDALE DRIVE","75"
"HARRIS","91616","9802 STELLA LINK ROAD","299"
"HARRIS","91742","9810 NEUENS ROAD ENTER 9700 HAMMERLY","209"
"HARRIS","92568","9926 JONES ROAD","90"
"HARRISON","8746","ACTIVITY ROOM","3"
"HARRISON","97097","CAFETORIUM","66"
"HARRISON","97098","CHURCH","3"
"HARRISON","97099","CHURCH FOYER","1"
"HARRISON","8744","CULTURAL HALL","4"
"HARRISON","8749","CULTURAL HALL","8"
"HARRISON","8739","FOYER","6"
"HARRISON","91012","FOYER","48"
"HARRISON","94777","GOLD HALL","50"
"HARRISON","8750","GOLD ROOM","132"
"HARRISON","12361","MAIN EV","67"
"HARRISON","8729","MAIN FOYER","111"
"HARRISON","8734","MAIN ROOM","12"
"HARRISON","8738","MAIN ROOM","3"
"HARRISON","89332","MAIN ROOM","14"
"HARRISON","8745","MAIN ROOM","29"
"HARRISON","8748","MAIN ROOM","37"
"HARRISON","32480","MAIN ROOM","17"
"HARRISON","14169","MAIN ROOM","34"
"HARRISON","8743","MAIN ROOM","16"
"HARRISON","8742","MAIN ROOM","1"
"HARRISON","8747","MAIN STATION","10"
"HARTLEY","95395","ELECTIONS ROOM","11"
"HARTLEY","96207","HALLWAY","1"
"HARTLEY","8754","MAIN ENTRANCE","2"
"HASKELL","91138","300 N AVENUE E","43"
"HAYS","91462","CLASSROOM","105"
"HAYS","96538","CLOTHES CLOSET","23"
"HAYS","96526","CONFERENCE ROOM","139"
"HAYS","91453","CONFERENCE ROOMS","358"
"HAYS","94252","CONFERENCE ROOMS","89"
"HAYS","91461","COURT ROOM","395"
"HAYS","91465","COURT ROOM","158"
"HAYS","91460","FALCON HALL","319"
"HAYS","91508","LOBBY","9"
"HAYS","91505","LOBBY","186"
"HAYS","95120","LOBBY","36"
"HAYS","96539","LOBBY","178"
"HAYS","96963","LOBBY","45"
"HAYS","91502","LOBBY","105"
"HAYS","96961","LOBBY","137"
"HAYS","91455","LOBBY","19"
"HAYS","91493","LOBBY","137"
"HAYS","96537","LOBBY","345"
"HAYS","91506","LOBBY","56"
"HAYS","91503","LOBBY","103"
"HAYS","91497","MEETING ROOM","48"
"HAYS","91511","MEETING ROOM","270"
"HAYS","96964","MEETING ROOM","175"
"HAYS","91494","MEETING ROOM","93"
"HAYS","91491","MEETING ROOM","43"
"HAYS","91463","MEETING ROOM","294"
"HAYS","91499","MEETING ROOM","48"
"HAYS","91509","MEETING ROOM","63"
"HAYS","91492","MEETING ROOM","196"
"HAYS","91489","MEETING ROOM","95"
"HAYS","91496","MEETING ROOM","31"
"HAYS","96960","MEETING ROOM","231"
"HAYS","91504","MEETING ROOM","52"
"HAYS","91498","MEETING ROOM","9"
"HAYS","91512","MEETING ROOM","211"
"HAYS","91490","MEETING ROOM","16"
"HAYS","91501","MEETING ROOM","176"
"HAYS","91459","PORTABLE BUILDING","249"
"HAYS","95168","ROOM","107"
"HAYS","95169","ROOM","54"
"HEMPHILL","14887","COUNTY CLERK'S OFFICE - EV","2"
"HEMPHILL","8803","GYM","3"
"HEMPHILL","8806","HIGH SCHOOL FOYER NEAR GYMNASIUM","1"
"HEMPHILL","8805","PRECINCT #3 BARN","2"
"HEMPHILL","89652","PRECINCT #4 BARN","3"
"HENDERSON","22730","CAFETERIA","11"
"HENDERSON","8828","COFFEE CITY COMMUNITY CENTER","50"
"HENDERSON","22722","FELLOWSHIP HALL","7"
"HENDERSON","93924","FELLOWSHIP HALL","14"
"HENDERSON","96813","FOYER FAMILY LIFE CENTER","57"
"HENDERSON","25942","GUN BARREL CITY HALL","52"
"HENDERSON","95209","HENDERSON COUNTY LARUE COMPLEX","7"
"HENDERSON","95251","LAKEVIEW ASSEMBLY OF GOD CHURCH","42"
"HENDERSON","96479","LEARNING CENTER","60"
"HENDERSON","93923","LOBBY HIGH SCHOOL GYM","3"
"HENDERSON","8818","LOBBY HIGH SCHOOL GYM","27"
"HENDERSON","22729","MOORE STATION COMMUNITY CENTER","58"
"HENDERSON","8817","ORAN WHITE CIVIC CENTER","27"
"HENDERSON","8821","PAYNE SPRINGS FIRE STATION #1","31"
"HENDERSON","96812","THE TEXAN","169"
"HENDERSON","22758","TRINIDAD COMMUNITY CENTER","22"
"HIDALGO","92770","ANNEX ROOM","708"
"HIDALGO","92793","BACK GYM","1"
"HIDALGO","94735","CAFETERIA","112"
"HIDALGO","94736","CAFETERIA","39"
"HIDALGO","94739","CAFETERIA","80"
"HIDALGO","92779","CLASSROOM","143"
"HIDALGO","92777","COMMISSIONERS CHAMBERS","215"
"HIDALGO","92782","COMMUNITY ROOM","81"
"HIDALGO","92775","CONFERENCE ROOM","52"
"HIDALGO","92798","CONFERENCE ROOM","230"
"HIDALGO","92803","CONFERENCE ROOM A &AMP; B","442"
"HIDALGO","92774","COURT CHAMBERS","363"
"HIDALGO","97181","DE ESCANDON ELEMENTARY","126"
"HIDALGO","97182","ECONOMEDES HIGH SCHOOL","218"
"HIDALGO","92784","EXERCISE ROOM","233"
"HIDALGO","92787","EXERCISE ROOM","616"
"HIDALGO","92789","FRONT ENTRANCE HALLWAY","308"
"HIDALGO","96811","GAME ROOM","226"
"HIDALGO","94731","GYM","257"
"HIDALGO","92794","GYM","680"
"HIDALGO","94709","HEALTH ROOM","266"
"HIDALGO","92762","LARGE MEETING ROOM","374"
"HIDALGO","94728","LIBRARY","587"
"HIDALGO","94741","LIBRARY","43"
"HIDALGO","94732","LIBRARY","229"
"HIDALGO","92802","LOBBY","283"
"HIDALGO","94720","LOBBY","85"
"HIDALGO","92767","MAIN AREA","397"
"HIDALGO","94745","MAIN ENTRANCE","346"
"HIDALGO","92788","MAIN ENTRANCE","547"
"HIDALGO","94710","MAIN HALLWAY","286"
"HIDALGO","96605","MEETING ROOM","221"
"HIDALGO","92801","MEETING ROOM","313"
"HIDALGO","94723","MEETING ROOM A&B","285"
"HIDALGO","94743","MIGRANT BUILDING","322"
"HIDALGO","95889","MULTI-PURPOSE ROOM","297"
"HIDALGO","92783","OLD CAFETERIA ROOM 126","145"
"HIDALGO","94737","SMALL HALL","437"
"HIDALGO","92771","STAC LOUNGE","495"
"HIDALGO","97188","STC TECHNOLOGY","18"
"HIDALGO","94715","WEST ENTRANCE HALL","240"
"HIDALGO","97177","ZEFERINO FARIAS ELEMENTARY SCHOOL","17"
"HILL","94840","","274"
"HOCKLEY","16591","BOARD ROOM","15"
"HOCKLEY","16593","BOARD ROOM","8"
"HOCKLEY","8957","COMMUNITY ROOM","1"
"HOCKLEY","8948","FELLOWSHIP HALL","20"
"HOCKLEY","96036","FOYER","8"
"HOCKLEY","8951","FOYER","6"
"HOCKLEY","89642","FOYER","19"
"HOCKLEY","30646","FOYER","16"
"HOCKLEY","14945","LIBRARY","7"
"HOCKLEY","8947","OFFICE","5"
"HOOD","94413","ACTON METHODIST CHURCH","56"
"HOOD","8961","COUNTY","65"
"HOOD","97004","FIRST BAPTIST CHURCH","48"
"HOOD","88890","GENERATIONS CHURCH","17"
"HOOD","97005","LAKESIDE BAPTIST CHURCH","44"
"HOOD","97006","LIPAN CHURCH OF CHRIST","4"
"HOOD","97007","PECAN ACTIVITY CENTER","39"
"HOOD","97008","ST. FRANCES CABRINI","57"
"HOOD","97009","TOLAR COMMUNITY CENTER","30"
"HOPKINS","19763","CITY OF CUMBY","18"
"HOPKINS","89149","CIVIC CENTER","6"
"HOPKINS","12465","COMMISSIONERS' COURT ROOM-1ST FL","41"
"HOPKINS","19729","COMO-PICKTON CISD","9"
"HOPKINS","8996","FOYER/FRONT DOOR","45"
"HOPKINS","8995","GRACE FAMILY CHURCH","20"
"HOPKINS","27046","LUTHERAN CHURCH","22"
"HOPKINS","20866","MILLER GROVE ISD","5"
"HOPKINS","89974","MORNING CHAPEL MISSIONARY BAPTIST CHURCH","36"
"HOPKINS","19765","NORTH HOPKINS ISD","7"
"HOPKINS","29366","SALTILLO ISD","3"
"HOPKINS","20868","SULPHUR BLUFF ISD","5"
"HOUSTON","90239","ADMIN BUILDING -CAFETORIUM","40"
"HOUSTON","90812","BUILDING 2","12"
"HOUSTON","9006","COMMUNITY CENTER","5"
"HOUSTON","96536","COMMUNITY ROOM","4"
"HOUSTON","8997","CROCKETT FIRE STATION","25"
"HOUSTON","30491","FELLOWSHIP & OUTREACH CENTER","5"
"HOUSTON","95283","FELLOWSHIP HALL","29"
"HOUSTON","94871","FIRST BAPTIST CHURCH KENNARD","12"
"HOUSTON","23210","FIRST UNITED METHODIST CHURCH GRAPELAND","10"
"HOUSTON","9013","HOLLY COMMUNITY CENTER","6"
"HOUSTON","9000","HOUSTON COUNTY SR CITIZEN CNTR","31"
"HOUSTON","33093","IGLESIA CRISTIANA DE BELOTT","2"
"HOUSTON","9002","JUNIOR HIGH LIBRARY","23"
"HOUSTON","27060","LIBERTY HILL UNITED METHODIST CHURCH","5"
"HOUSTON","9010","MT ZION BAPTIST CHURCH","15"
"HOUSTON","9005","PEARSON CHAPEL CHURCH","4"
"HOUSTON","9016","RATCLIFF COMMUNITY SENIOR CITIZENS CENTER","3"
"HOUSTON","9011","SAN PEDRO BAPTIST CHURCH","2"
"HOUSTON","18536","WELDON BAPTIST CHURCH","1"
"HOUSTON","9009","WILCOX COMMUNITY CENTER","2"
"HOWARD","9027","EAST ROOM","41"
"HOWARD","9023","MAIN ROOM","6"
"HOWARD","15118","NORTH ENTRANCE FOYER","33"
"HOWARD","89962","REAR BUILDING","54"
"HUDSPETH","13663","ANNEX","25"
"HUDSPETH","13670","COMMUNITY BUILDING","16"
"HUDSPETH","96007","COMMUNITY CENTER","50"
"HUDSPETH","94944","FIRE STATION","11"
"HUDSPETH","13668","MUNICIPAL BUILDING","37"
"HUNT","90141","ARDIS HEIGHTS BAPTIST CHURCH","7"
"HUNT","9066","CAMPBELL COMMUNITY CENTER","12"
"HUNT","9054","CASH VOLUNTEER FIRE DEPT","28"
"HUNT","90591","CELESTE","11"
"HUNT","24566","CHAMBER OF COMMERCE","37"
"HUNT","9059","COMMERCE","53"
"HUNT","13544","COMMERCE CITY HALL","69"
"HUNT","96895","COMMUNITY CENTER","4"
"HUNT","31610","COURTROOM","22"
"HUNT","9037","CRESTVIEW CHRISTIAN CHURCH","38"
"HUNT","9048","FAITH TEMPLE BAPTIST CHURCH","21"
"HUNT","90009","FELLOWSHIP HALL","11"
"HUNT","96896","FELLOWSHIP HALL","51"
"HUNT","9040","FELLOWSHIP HALL","5"
"HUNT","9046","FIRST BAPTIST CHURCH","18"
"HUNT","9056","FLETCHER WARREN CIVIC CENTER","38"
"HUNT","9052","FOYER","30"
"HUNT","96116","GRACE BAPTIST CHURCH","13"
"HUNT","9043","HUNT BAPTIST ASSOCIATION","10"
"HUNT","9036","IGLESIA BAUTISTA HISPANA RIDGECREST","30"
"HUNT","96115","INNOVATION FIRST INTERNATIONAL","17"
"HUNT","9033","KINGSTON BAPTIST CHURCH","2"
"HUNT","9050","LONE OAK CIVIC CENTER","29"
"HUNT","9035","LOVE & FAITH FELLOWSHIP CHURCH","11"
"HUNT","24942","MEETING ROOM","10"
"HUNT","16012","MERIT BAPTIST CHURCH","8"
"HUNT","9062","NEYLANDVILLE CITY HALL","22"
"HUNT","29608","PARK STREET BAPTIST CHURCH","17"
"HUNT","16022","PRAIRIE VALLEY BAPTIST CHURCH","11"
"HUNT","89910","QUINLAN ISD ADMIN","10"
"HUNT","9065","REECY DAVIS REC. CENTER","47"
"HUNT","9034","SALEMKINSER UNITED METHODIST","16"
"HUNT","9060","SAND HILLS COUNTRY CLUB","15"
"HUNT","9055","THE OAKS COUNTRY CLUB","22"
"HUNT","9047","UNION VALLEY FIRE STATION","32"
"HUNT","24565","WC MS GYM","16"
"HUTCHINSON","16327","BORGERSCHOOL ADM. BLDG","18"
"HUTCHINSON","13449","FAIRLANES BAPTIST CHURCH GYM","11"
"HUTCHINSON","9067","FAITH COVENANT CHURCH","6"
"HUTCHINSON","16332","FRITCH SCHOOL ADMINISTRATION BUILDING","8"
"HUTCHINSON","32849","SERVICE DRILLING SOUTHWEST CENTER","7"
"HUTCHINSON","16330","ST ANDREWS METHODIST CHURCH","2"
"HUTCHINSON","16329","WEST TEXAS HIGH SCHOOL COMMONS ROOM","11"
"IRION","94392","IRION COUNTY COMMUNITY CENTER","13"
"JACK","94601","JACK COUNTY COURTHOUSE","13"
"JACK","94602","JACK COUNTY YOUTH FAIR BARN","5"
"JACK","89140","PERRIN CHURCH OF CHRIST FELLOWSHIP HALL","1"
"JACK","94604","SENIOR CITIZENS BUILDING, BRYSON","5"
"JACKSON","9086","AUDITORIUM","15"
"JACKSON","89989","CARANCAHUA VOLUNTEER FIRE DEPARTMENT","3"
"JACKSON","9097","COURTHOUSE LOBBY","5"
"JACKSON","97032","EDNA HIGH SCHOOL DOME","12"
"JACKSON","15324","FRANCITAS FIRE HALL","5"
"JACKSON","9090","J.P. OFFICE","10"
"JACKSON","9089","LA WARD FIRE HALL","7"
"JACKSON","13230","LOLITA FIRE HALL","9"
"JACKSON","9095","VANDERBILT FIRE HALL","5"
"JASPER","18354","1165 FM 1738 JASPER, TX","4"
"JASPER","18355","1830 S. WHEELER ST. JASPER, TX","17"
"JASPER","18398","22690 US HWY 96 SOUTH KIRBYVILLE, TX","16"
"JASPER","18415","291 CIRCLE DR. BROWNDELL, TX","16"
"JASPER","18414","33625 US HWY 96 N BUNA, TX","17"
"JASPER","18397","936 HWY 62 BUNA, TX","16"
"JASPER","27226","CENTRAL BAPTIST CHURCH","40"
"JASPER","9115","CHURCH FELLOWSHIP HALL","25"
"JASPER","9099","EBENEZER BAPTIST CHURCH COUNTY ROAD 44","2"
"JASPER","9108","ERIN BAPTIST CHURCH","3"
"JASPER","9114","EVADALE FIRE STATION","7"
"JASPER","90185","JASPER CO COURTHOUSE ANNEX","11"
"JASPER","9109","ROGANVILLE BAPTIST CHURCH","1"
"JASPER","9101","ST. RAYMOND'A CATHOLIC CHURCH","5"
"JASPER","9116","TANGLEWOOD BAPTIST CHURCH","49"
"JASPER","9098","THREE CORNERS","2"
"JASPER","9110","TRI COMMUNITY VOLUNTEER FIRE DEPARTMENT","14"
"JASPER","90046","TRINITY EPISCOPAL CHURCH","17"
"JASPER","32293","WEST SIDE OF CHURCH OF CHIRST","40"
"JEFF DAVIS","24017","DAVIS MOUNTAINS RESORT BAPTIST CHURCH","22"
"JEFF DAVIS","24015","UNITED METHODIST CHURCH FELLOWSHIP HALL","19"
"JEFF DAVIS","24016","VALENTINE COMMUNITY BLDG","8"
"JEFFERSON","95455","BOARDROOM","74"
"JEFFERSON","94048","CARDINAL CLUB ROOM","35"
"JEFFERSON","90087","CITY HALL","19"
"JEFFERSON","95472","CITY HALL","10"
"JEFFERSON","89950","COMMUNITY ROOM","233"
"JEFFERSON","89941","COMMUNITY ROOM","3"
"JEFFERSON","94991","COMMUNITY ROOM","52"
"JEFFERSON","94992","COMMUNITY ROOM","16"
"JEFFERSON","89920","COMMUNITY ROOM","272"
"JEFFERSON","95493","COMMUNITY ROOM","4"
"JEFFERSON","95474","CONFERENCE ROOM","6"
"JEFFERSON","95497","CONFERENCE ROOM","62"
"JEFFERSON","89919","CONFERENCE ROOM","36"
"JEFFERSON","95482","COUNCIL CHAMBERS","13"
"JEFFERSON","89927","COURTROOM","37"
"JEFFERSON","94061","EDUCATION BUILDING","63"
"JEFFERSON","95485","FIFTH GRADE HALL","65"
"JEFFERSON","89936","FOYER","247"
"JEFFERSON","95458","GYMNASIUM","36"
"JEFFERSON","95494","GYMNASIUM","24"
"JEFFERSON","95492","GYMNASIUM","43"
"JEFFERSON","95456","GYMNASIUM","68"
"JEFFERSON","95466","HALLWAY NEAR GYMNASIUM","58"
"JEFFERSON","95496","JOHN PAUL DAVIS COMMUNITY CENTER: GROUP 2","375"
"JEFFERSON","95491","LIBRARY","33"
"JEFFERSON","95486","LIBRARY","11"
"JEFFERSON","89948","LOBBY","111"
"JEFFERSON","89928","LOBBY","18"
"JEFFERSON","89954","LOUNGE","99"
"JEFFERSON","90520","LUCY STIEFEL GALLERY","229"
"JEFFERSON","89913","MARY NIXON ROOM - LIBRARY","46"
"JEFFERSON","89929","MEETING ROOM","97"
"JEFFERSON","95476","MEETING ROOM","14"
"JEFFERSON","89953","MEETING ROOM","346"
"JEFFERSON","95471","MEETING ROOM","14"
"JEFFERSON","95498","MULTI-PURPOSE ROOM","45"
"JEFFERSON","95459","OLD LIBRARY","65"
"JEFFERSON","95489","PORT ARTHUR LIBRARY: GROUP 2","221"
"JEFFERSON","89944","RECREATION CENTER","78"
"JEFFERSON","95464","ROGERS PARK COMMUNITY CENTER: GROUP 2","242"
"JEFFERSON","95487","SOCIAL SERVICE ROOM","30"
"JEFFERSON","95490","ST. JOSEPH HALL","1"
"JEFFERSON","95501","THEODORE JOHNS LIBRARY: GROUP 2","354"
"JIM HOGG","96732","COVID 19 PREVENTION BUILDING","142"
"JIM HOGG","96734","JIM HOGG COUNTY FOOD PANTRY","110"
"JIM HOGG","95008","LOBBY","144"
"JIM HOGG","90609","OLD FOOD PANRTY","191"
"JIM WELLS","97055","ANNEX","178"
"JIM WELLS","97073","BBPB","55"
"JIM WELLS","32930","BEN BOLT FITNESS CENTER","216"
"JIM WELLS","26967","BOYS & GIRLS CLUB OF ALICE","60"
"JIM WELLS","25084","CHURCH OF CHRIST","201"
"JIM WELLS","9205","COURTHOUSE","27"
"JIM WELLS","9217","HIGHRISE APARTMENT BUILDING","49"
"JIM WELLS","23819","JWCO COMMUNITY BLDG","117"
"JIM WELLS","9218","LA GLORIA SCHOOL","33"
"JIM WELLS","97056","MEMORIAL AISD","118"
"JIM WELLS","9212","ORANGE GROVE CITY HALL","76"
"JIM WELLS","12814","PREMONT CITY HALL","163"
"JIM WELLS","17106","PREMONT LIBRARY","115"
"JIM WELLS","90240","PURA VIDA RANCH","9"
"JIM WELLS","9206","RAY'S ROUNDUP AND QUICK STOP","20"
"JIM WELLS","97054","ROOM #200","46"
"JIM WELLS","9207","SANDIA SENIOR CITIZEN  BLDG","33"
"JIM WELLS","9210","SPRINGFIELD COUNTY BUILDING","112"
"JIM WELLS","97057","ST ANNE'S","149"
"JIM WELLS","94640","TECOLOTE COUNTY BLDG","41"
"JIM WELLS","97058","TRUE LIGHT BAPTIST CHURCH","66"
"JOHNSON","21039","COM. RM.","34"
"JOHNSON","9245","COMMUNITY ROOM","52"
"JOHNSON","9233","COMMUNITY ROOM","71"
"JOHNSON","89677","EV LOBBY","1"
"JOHNSON","23832","FELLOWSHIP HALL","25"
"JOHNSON","13959","FELLOWSHIP HALL","13"
"JOHNSON","20051","GYM","57"
"JOHNSON","9232","LOBBY","68"
"JOHNSON","9230","LOBBY","56"
"JOHNSON","9246","LOBBY","21"
"JOHNSON","9229","LOBBY","73"
"JOHNSON","94611","LOBBY","58"
"JOHNSON","9236","LOBBY","38"
"JOHNSON","29746","LOBBY","50"
"JOHNSON","9254","LOBBY","31"
"JOHNSON","23830","LOBBY","50"
"JOHNSON","9241","LOBBY","54"
"JOHNSON","9238","LOBBY","11"
"JOHNSON","15747","LOBBY","179"
"JOHNSON","9247","LOBBY","15"
"JOHNSON","9243","LOBBY","65"
"JOHNSON","9253","LOBBY","40"
"JOHNSON","97091","LOBBY","42"
"JOHNSON","12756","PUBLIC ROOM","25"
"JOHNSON","88945","VOTING ROOM","33"
"JONES","9260","FELLOWSHIP HALL","13"
"JONES","9259","FT PHANTOM BAPTIST CHURCH","1"
"JONES","14158","HAMLIN HIGH SCHOOL GYM FOYER","15"
"JONES","20069","HODGES BAPTIST CHURCH","1"
"JONES","95136","JONES COUNTY ACTIVITY CENTER","41"
"JONES","9258","LUEDERS CITY HALL","8"
"JONES","95137","STAMFORD VIP COMMUNITY CENTER","27"
"KARNES","18445","CCD BUILDING","58"
"KARNES","18439","CCD BUILDING","3"
"KARNES","9274","CHOATE CAFETERIA","1"
"KARNES","9277","CITY COUNCIL HALL","11"
"KARNES","90104","CONFERENCE ROOM","3"
"KARNES","9272","FALLS CITY COMMUNITY HALL","14"
"KARNES","18447","FRONT ROOM","16"
"KARNES","89560","HALL","23"
"KARNES","9275","HOBSON CATHOLIC PARISH HALL","4"
"KARNES","32488","MUSEUM","3"
"KARNES","94902","ST. ANTHONY CATHOLIC CHURCH- CHURCH HALL","15"
"KARNES","32485","STORE","2"
"KARNES","20422","YOUTH BUILDING","17"
"KAUFMAN","9286","ABLES SPRINGS FIRE STATION","13"
"KAUFMAN","9314","ABNER BAPTIST CHURCH","19"
"KAUFMAN","21881","ADMINISTRATION BLDG.","12"
"KAUFMAN","25355","BEACON HILL BAPTIST CHURCH","48"
"KAUFMAN","9306","BETHLEHEM BAPTIST CHURCH","56"
"KAUFMAN","25353","BINGO HALL TERRELL","14"
"KAUFMAN","25363","CHURCH OF CHRIST EAST SIDE","49"
